beneficiary_id,first_name,last_name,gender,county,program,activity,sessions_attended,sessions_expected,participation_rate,completion_status,enrollment_date,reporting_period,status
BEN-004920,Wanjiku,Hassan,Female,MOMBASA,Plus,Community Service,5,6,83.3,In Progress,2026-07-16,Q3 2026,active
BEN-004921,Emily,Nyambane,Female,Kajiado,Plus,Mentorship,7,12,58.3,In Progress,2026-09-13,Q3 2026,active
BEN-004927,Brian,Kuria,Male,Meru,Plus,Mentorship,11,16,68.8,Completed,2026-01-24,Q1 2026,completed
BEN-004928,Onyango,Chebet,Male,Nairobi,Plus,Mentorship,16,17,94.1,Completed,2026-06-05,Q2 2026,completed
BEN-004929,Esther,Mbogo,Female,Uasin Gishu,Plus,Health & Wellness,8,9,88.9,In Progress,2026-08-19,Q3 2026,active
BEN-004937,Neema,Chebet,Female,Uasin Gishu,Plus,Leadership,12,12,100.0,Completed,2026-01-30,Q1 2026,completed
BEN-004943,Wanjiku,Maina,Female,Bungoma,Plus,Entrepreneurship,6,10,60.0,Completed,2025-07-07,Q3 2025,completed
BEN-004946,Kipchoge,Nyambane,Male,Machakos,Plus,Financial Literacy,8,8,100.0,Completed,2025-10-27,Q4 2025,completed
BEN-004947,Faith,Maina,Female,Mombasa,Plus,Life Skills,11,13,84.6,Completed,2026-06-19,Q2 2026,completed
BEN-004949,Mumbi,Muthoni,Female,machakos,Plus,Health & Wellness,9,10,90.0,Completed,2025-10-26,Q4 2025,completed
BEN-004950,Beatrice,Matano,Female,Nairobi,Plus,Life Skills,8,11,72.7,Completed,2025-11-27,Q4 2025,completed
BEN-004953,Zawadi,Owino,Female,Kajiado,Plus,Mentorship,15,17,88.2,In Progress,2026-06-19,Q2 2026,active
BEN-004955,Beatrice,Njenga,Female,Mombasa,Plus,Leadership,6,12,50.0,DROPPED,2026-05-22,Q2 2026,dropped_out
BEN-004958,Dennis,Mohamed,Male,Nairobi,Plus,Life Skills,11,14,78.6,Completed,2026-05-19,Q2 2026,completed
BEN-004959,Brenda,Otieno,Female,Nairobi,Plus,Leadership,7,8,87.5,Completed,2025-11-11,Q4 2025,completed
BEN-004965,Purity,Nduta,female,Nairobi,Plus,Health & Wellness,6,8,75.0,In Progress,2026-09-27,Q3 2026,active
BEN-004968,Wanjiku,Owino,Female,Machakos,Plus,Life Skills,9,10,90.0,In Progress,2026-07-14,Q3 2026,active
BEN-004970,Nasieku,Mutua,Female,Kisii,Plus,Entrepreneurship,12,16,75.0,Completed,2025-04-08,Q2 2025,completed
BEN-004973,Daniel,Juma,Male,Nakuru,Plus,Community Service,8,8,100.0,In Progress,2026-06-01,Q2 2026,active
BEN-004974,Wanjiru,Kamau,Female,Kilifi,Plus,Mentorship,11,20,55.0,Dropped,2026-05-07,Q2 2026,dropped_out
BEN-004978,Joy,Baya,Female,Muranga,Plus,Entrepreneurship,8,15,53.3,Completed,2025-07-30,Q3 2025,completed
BEN-004979,Diana,Mohamed,Female,Bungoma,Plus,Community Service,5,10,50.0,Dropped,2026-06-14,Q2 2026,dropped_out
BEN-004986,Odhiambo,Maina,Male,Meru,Plus,Life Skills,12,13,92.3,In Progress,2026-08-27,Q3 2026,active
BEN-004991,Anthony,Omondi,Male,Nairobi,Plus,Entrepreneurship,14,15,93.3,Completed,2025-03-16,Q1 2025,completed
BEN-004993,Zawadi,Koech,Female,Meru,Plus,Financial Literacy,9,12,75.0,Completed,2026-03-12,Q1 2026,completed
BEN-004996,Chepkoech,Hassan,Female,Kisumu,Plus,Community Service,4,6,66.7,In Progress,2026-06-07,Q2 2026,active
BEN-004997,Faith,Nyambane,Female,Bungoma,Plus,Leadership,6,10,60.0,complete,2025-03-05,Q1 2025,completed
BEN-004999,Dennis,Achieng,Male,Kilifi,Plus,Mentorship,7,13,53.8,Completed,2025-10-25,Q4 2025,completed
BEN-005000,Diana,Rotich,Female,Nairobi,Plus,Leadership,10,10,100.0,In Progress,2026-04-08,Q2 2026,active
BEN-005005,Neema,Maina,Female,NYERI,Plus,Mentorship,13,16,81.2,Completed,2025-01-27,Q1 2025,completed
BEN-005006,Achieng,Kimani,Female,Nakuru,Plus,Life Skills,9,12,75.0,Completed,2025-10-17,Q4 2025,completed
BEN-005007,Daniel,Gitau,m,Machakos,Plus,Community Service,3,6,50.0,In Progress,2026-05-13,Q2 2026,active
BEN-005010,Beatrice,Rotich,Female,Kakamega,Plus,Community Service,3,8,37.5,DROPPED,2025-05-11,Q2 2025,dropped_out
BEN-005012,Kiptoo,Gitau,Male,Mombasa,Plus,Life Skills,10,11,90.9,In Progress,2026-08-23,Q3 2026,active
BEN-005017,Purity,Bett,Female,Kiambu,Plus,Financial Literacy,8,10,80.0,Completed,2025-08-03,Q3 2025,completed
BEN-005020,Mercy,Odhiambo,Female,Kiambu,Plus,Financial Literacy,10,11,90.9,In Progress,2026-05-13,Q2 2026,active
BEN-005023,Zawadi,Njoroge,Female,Kiambu,Plus,Community Service,7,7,100.0,In Progress,2026-03-16,Q1 2026,active
BEN-005025,Ali,Abdi,Male,Kakamega,Plus,Community Service,6,9,66.7,In Progress,2026-04-19,Q2 2026,active
BEN-005027,Nasieku,Gitau,Female,Kisumu,Plus,Mentorship,9,15,60.0,Completed,2025-12-21,Q4 2025,completed
BEN-005028,Nicholas,Kamau,Male,Nairobi,Plus,Community Service,6,8,75.0,In Progress,2026-08-25,Q3 2026,active
BEN-005031,Jerop,Mbogo,Female,Kakamega,Plus,Life Skills,8,11,72.7,In Progress,2026-02-06,Q1 2026,active
BEN-005034,Ali,Mohamed,Male,machakos,Plus,Health & Wellness,6,8,75.0,Completed,2025-04-18,Q2 2025,completed
BEN-005039,Neema,Muthoni,Female,Bungoma,Plus,Mentorship,17,19,89.5,Completed,2025-09-18,Q3 2025,completed
BEN-005043,Purity,Mbogo,F,Machakos,Plus,Financial Literacy,7,10,70.0,In Progress,2026-08-16,Q3 2026,active
BEN-005045,Daniel,Omondi,Male,Nairobi,Plus,Mentorship,9,18,50.0,Dropped,2026-03-10,Q1 2026,dropped_out
BEN-005046,Barasa,Hassan,Male,Mombasa,Plus,Life Skills,11,14,78.6,In Progress,2026-06-14,Q2 2026,active
BEN-005047,Peter,Njenga,Male,Uasin Gishu,Plus,Mentorship,13,18,72.2,In Progress,2026-02-06,Q1 2026,active
BEN-005048,Faith,Maina,Female,Nyeri,Plus,Life Skills,10,12,83.3,Completed,2025-08-17,Q3 2025,completed
BEN-005049,Mutua,Kariuki,Male,Kiambu,Plus,Health & Wellness,6,8,75.0,In Progress,2026-02-12,Q1 2026,active
BEN-005051,Emmanuel,Odhiambo,Male,Kiambu,Plus,Life Skills,11,11,100.0,Completed,2025-10-03,Q4 2025,completed
BEN-005059,Kiptoo,Muthoni,Male,Kakamega,Plus,Life Skills,7,11,63.6,Completed,2025-05-22,Q2 2025,completed
BEN-005064,Baraka,Nyambane,Male,Kajiado,Plus,Mentorship,12,19,63.2,In Progress,2026-05-26,Q2 2026,active
BEN-005066,Boniface,Njenga,Male,Uasin Gishu,Plus,Leadership,10,10,100.0,In Progress,2026-09-16,Q3 2026,active
BEN-005071,Victor,Korir,Male,Nairobi,Plus,Entrepreneurship,6,12,50.0,complete,2025-08-24,Q3 2025,completed
BEN-005072,Juma,Katana,M,Kiambu,Plus,Life Skills,8,11,72.7,In Progress,2026-08-08,Q3 2026,active
BEN-005074,Grace,Matano,Female,Kilifi,Plus,Entrepreneurship,11,14,78.6,In Progress,2026-09-06,Q3 2026,active
BEN-005077,Achieng,Baya,Female,Nairobi,Plus,Community Service,6,6,100.0,In Progress,2026-07-21,Q3 2026,active
BEN-005081,Naisula,Njoroge,Female,Nairobi,Plus,Life Skills,11,13,84.6,Completed,2026-04-19,Q2 2026,completed
BEN-005082,Ali,Wanjiku,Male,Machakos,Plus,Health & Wellness,7,9,77.8,complete,2025-11-06,Q4 2025,completed
BEN-005084,Gathoni,Chebet,Female,Kisumu County,Plus,Entrepreneurship,7,12,58.3,Completed,2025-08-12,Q3 2025,completed
BEN-005085,Esther,Matano,Female,Nairobi,Plus,Mentorship,13,15,86.7,Completed,2025-10-27,Q4 2025,completed
BEN-005089,Diana,Kuria,Female,Nyeri,Plus,Mentorship,7,15,46.7,Dropped,2026-05-02,Q2 2026,dropped_out
BEN-005090,Beatrice,Matano,Female,machakos,Plus,Entrepreneurship,10,15,66.7,In Progress,2026-04-08,Q2 2026,active
BEN-005091,Cynthia,Omondi,Female,Nairobi,Plus,Health & Wellness,4,6,66.7,In Progress,2026-05-09,Q2 2026,active
BEN-005095,Emily,Charo,Female,Kakamega,Plus,Health & Wellness,7,8,87.5,In Progress,2026-04-19,Q2 2026,active
BEN-005099,Grace,Bett,Female,Nairobi,Plus,Entrepreneurship,7,10,70.0,In Progress,2026-03-13,Q1 2026,active
BEN-005101,Korir,Korir,Male,Kilifi,Plus,Health & Wellness,9,9,100.0,In Progress,2026-08-28,Q3 2026,active
BEN-005105,Wanjiru,Matano,Female,Nairobi,Plus,Mentorship,14,17,82.4,In Progress,2026-04-13,Q2 2026,active
BEN-005107,Nkatha,Matano,Female,Kakamega,Plus,Entrepreneurship,8,15,53.3,Completed,2026-06-18,Q2 2026,completed
BEN-005109,Mohamed,Kiptoo,Male,Uasin Gishu,Plus,Entrepreneurship,6,10,60.0,Completed,2025-11-05,Q4 2025,completed
BEN-005111,Nasieku,Wanjiku,Female,Kilifi,Plus,Community Service,6,6,100.0,Completed,2025-08-07,Q3 2025,completed
BEN-005112,Purity,Onyango,Female,Kilifi,Plus,Financial Literacy,5,10,50.0,Dropped,2026-01-17,Q1 2026,dropped_out
BEN-005114,Achieng,Omondi,Female,Kisii,Plus,Mentorship,13,15,86.7,COMPLETED,2025-10-20,Q4 2025,completed
BEN-005117,Emmanuel,Kuria,Male,Nairobi,Plus,Health & Wellness,6,6,100.0,In Progress,2026-03-24,Q1 2026,active
BEN-005120,Grace,Matano,Female,Nakuru,Plus,Leadership,5,8,62.5,Dropped,2026-02-25,Q1 2026,dropped_out
BEN-005123,Simon,Njoroge,Male,Bungoma,Plus,Mentorship,6,16,37.5,Dropped,2026-03-14,Q1 2026,dropped_out
BEN-005124,Gathoni,Otieno,Female,Kiambu,Plus,Community Service,6,9,66.7,In Progress,2026-09-03,Q3 2026,active
BEN-005127,Neema,Muthoni,Female,Mombasa,Plus,Financial Literacy,6,10,60.0,Dropped,2025-08-28,Q3 2025,dropped_out
BEN-005130,Kendi,Baya,Female,Kisii,Plus,Leadership,11,11,100.0,In Progress,2026-09-24,Q3 2026,active
BEN-005132,Awuor,Wekesa,Female,Nairobi,Plus,Community Service,5,6,83.3,Completed,2025-07-17,Q3 2025,completed
BEN-005133,Mumbi,Njoroge,FEMALE,Muranga,Plus,Health & Wellness,7,9,77.8,Completed,2026-02-12,Q1 2026,completed
BEN-005137,Dennis,Kilonzo,Male,Bungoma,Plus,Life Skills,14,14,100.0,Completed,2025-04-29,Q2 2025,completed
BEN-005139,Boniface,Gitau,Male,Meru,Plus,Financial Literacy,7,9,77.8,Completed,2026-03-03,Q1 2026,completed
BEN-005141,Esther,Mwakio,Female,Nairobi,Plus,Mentorship,17,19,89.5,In Progress,2026-09-10,Q3 2026,active
BEN-005142,Wekesa,Chebet,Male,Nairobi,Plus,Entrepreneurship,13,14,92.9,Completed,2025-11-03,Q4 2025,completed
BEN-005148,Daniel,Njenga,Male,Nairobi,Plus,Life Skills,10,13,76.9,In Progress,2026-04-01,Q2 2026,active
BEN-005150,Vincent,Cheruiyot,Male,Kajiado,Plus,Community Service,6,8,75.0,In Progress,2026-07-29,Q3 2026,active
BEN-005151,Akinyi,Nduta,Female,Kilifi,Plus,Life Skills,8,12,66.7,Completed,2025-11-29,Q4 2025,completed
BEN-005152,Caroline,Hassan,f,Mombasa,Plus,Community Service,6,7,85.7,Completed,2025-07-08,Q3 2025,completed
BEN-005153,Simon,Njenga,Male,Uasin Gishu,Plus,Financial Literacy,9,9,100.0,Completed,2026-02-07,Q1 2026,completed
BEN-005155,Halima,Nyambane,Female,Kiambu,Plus,Leadership,8,8,100.0,complete,2025-03-03,Q1 2025,completed
BEN-005156,Joy,Kariuki,Female,Uasin Gishu,Plus,Mentorship,10,16,62.5,COMPLETED,2025-08-31,Q3 2025,completed
BEN-005160,Emily,Njoroge,Female,Kakamega,Plus,Community Service,9,10,90.0,Completed,2025-06-18,Q2 2025,completed
BEN-005161,Anyango,Juma,Female,KISUMU,Plus,Life Skills,7,13,53.8,Dropped,2025-05-27,Q2 2025,dropped_out
BEN-005163,Collins,Baya,Male,Muranga,Plus,Mentorship,17,20,85.0,In Progress,2026-04-11,Q2 2026,active
BEN-005164,Musyoka,Kamau,Male,Nakuru,Plus,Financial Literacy,5,11,45.5,Dropped,2026-03-24,Q1 2026,dropped_out
BEN-005167,Emmanuel,Mbogo,Male,Muranga,Plus,Leadership,10,11,90.9,Completed,2026-05-25,Q2 2026,completed
BEN-005169,Caroline,Matano,Female,kilifi,Plus,Financial Literacy,5,8,62.5,In Progress,2026-05-06,Q2 2026,active
BEN-005173,Timothy,Njoroge,Male,Nairobi,Plus,Community Service,5,7,71.4,In Progress,2026-04-18,Q2 2026,active
BEN-005174,Emmanuel,Charo,Male,Kilifi,Plus,Financial Literacy,6,8,75.0,In Progress,2026-09-28,Q3 2026,active
BEN-005176,Naisula,Ngugi,Female,Uasin Gishu,Plus,Leadership,8,10,80.0,complete,2025-02-08,Q1 2025,completed
BEN-005177,Wanjiku,Baya,Female,Uasin Gishu,Plus,Health & Wellness,6,9,66.7,In Progress,2026-08-18,Q3 2026,active
BEN-005178,Brenda,Charo,Female,Mombasa,Plus,Life Skills,4,10,40.0,Dropped,2025-12-20,Q4 2025,dropped_out
BEN-005179,Kiptoo,Mbogo,Male,Kakamega,Plus,Leadership,7,11,63.6,In Progress,2026-06-01,Q2 2026,active
BEN-005182,Chebet,Wanjiku,Female,Nairobi County,Plus,Health & Wellness,5,6,83.3,In Progress,2026-01-21,Q1 2026,active
BEN-005186,Joy,Owino,Female,kiambu,Plus,Life Skills,11,13,84.6,In Progress,2026-05-04,Q2 2026,active
BEN-005188,Victor,Nyambane,Male,Mombasa,Plus,Life Skills,11,12,91.7,In Progress,2026-09-22,Q3 2026,active
BEN-005190,Grace,Kuria,Female,Kakamega,Plus,Mentorship,13,13,100.0,Completed,2026-05-02,Q2 2026,completed
BEN-005193,Wanjiku,Hassan,Female,Machakos,Plus,Leadership,7,8,87.5,In Progress,2026-06-08,Q2 2026,active
BEN-005195,Mercy,Njoroge,Female,Meru,Plus,Leadership,5,8,62.5,Completed,2025-04-09,Q2 2025,completed
BEN-005196,Diana,Kuria,Female,Nairobi,Plus,Mentorship,13,13,100.0,In Progress,2026-05-10,Q2 2026,active
BEN-005208,Brenda,Ngugi,Female,Muranga,Plus,Community Service,3,6,50.0,In Progress,2026-08-20,Q3 2026,active
BEN-005213,Wanjiku,Bett,Female,Bungoma,Plus,Life Skills,9,12,75.0,Completed,2025-04-15,Q2 2025,completed
BEN-005214,Francis,Nyambane,M,Nyeri,Plus,Life Skills,11,11,100.0,In Progress,2026-01-22,Q1 2026,active
BEN-005218,Boniface,Juma,Male,Kisumu,Plus,Financial Literacy,8,11,72.7,In Progress,2026-06-11,Q2 2026,active
BEN-005221,Chebet,Achieng,Female,Kajiado,Plus,Health & Wellness,4,6,66.7,In Progress,2026-09-27,Q3 2026,active
BEN-005223,Emily,Rotich,Female,Kajiado,Plus,Entrepreneurship,7,16,43.8,Dropped,2025-12-09,Q4 2025,dropped_out
BEN-005224,Cheruiyot,Gitau,Male,Machakos,Plus,Mentorship,11,13,84.6,In Progress,2026-09-11,Q3 2026,active
BEN-005225,David,Charo,Male,Kiambu,Plus,Health & Wellness,5,8,62.5,Completed,2026-03-04,Q1 2026,completed
BEN-005233,Patrick,Owino,Male,Kisumu,Plus,Mentorship,12,15,80.0,complete,2025-05-21,Q2 2025,completed
BEN-005234,Mercy,Kilonzo,Female,NAIROBI,Plus,Community Service,7,8,87.5,In Progress,2026-09-10,Q3 2026,active
BEN-005237,Cynthia,Mutiso,Female,Machakos,Plus,Leadership,10,11,90.9,In Progress,2026-01-22,Q1 2026,active
BEN-005239,Faith,Njenga,Female,Kajiado,Plus,Mentorship,8,16,50.0,In Progress,2026-09-13,Q3 2026,active
BEN-005242,Esther,Kiptoo,Female,Kisumu,Plus,Community Service,4,7,57.1,Dropped,2025-01-27,Q1 2025,dropped_out
BEN-005245,Wanjiru,Kiptoo,Female,Nairobi,Plus,Life Skills,10,13,76.9,Completed,2025-12-20,Q4 2025,completed
BEN-005248,Mohamed,Juma,Male,Uasin Gishu,Plus,Mentorship,12,17,70.6,In Progress,2026-07-19,Q3 2026,active
BEN-005249,Kendi,Omondi,Female,Muranga,Plus,Leadership,7,11,63.6,Dropped,2026-06-17,Q2 2026,dropped_out
BEN-005252,Cynthia,Ngugi,Female,Nairobi,Plus,Life Skills,11,14,78.6,In Progress,2026-05-08,Q2 2026,active
BEN-005256,Abdi,Koech,Male,Nairobi County,Plus,Mentorship,12,19,63.2,In Progress,2026-02-03,Q1 2026,active
BEN-005257,Sharon,Mutua,Female,Kiambu,Plus,Financial Literacy,6,11,54.5,Completed,2026-04-17,Q2 2026,completed
BEN-005258,Diana,Chebet,Female,Kiambu,Plus,Health & Wellness,6,8,75.0,In Progress,2026-07-02,Q3 2026,active
BEN-005259,David,Gitau,Male,Kisii,Plus,Entrepreneurship,9,12,75.0,In Progress,2026-08-19,Q3 2026,active
BEN-005262,Francis,Mbogo,Male,Nairobi,Plus,Health & Wellness,7,8,87.5,In Progress,2026-07-23,Q3 2026,active
BEN-005263,Mutua,Barasa,Male,MACHAKOS,Plus,Entrepreneurship,7,10,70.0,In Progress,2026-08-18,Q3 2026,active
BEN-005264,Wekesa,Cheruiyot,Male,Machakos,Plus,Leadership,9,11,81.8,In Progress,2026-09-04,Q3 2026,active
BEN-005265,Beatrice,Mwangi,f,Nairobi,Plus,Financial Literacy,11,12,91.7,Completed,2025-12-19,Q4 2025,completed
BEN-005266,Vincent,Njoroge,Male,nairobi,Plus,Health & Wellness,4,9,44.4,Completed,2025-09-08,Q3 2025,completed
BEN-005267,Odhiambo,Maina,Male,Bungoma,Plus,Entrepreneurship,8,12,66.7,Completed,2026-01-18,Q1 2026,completed
BEN-005268,Achieng,Kimani,Female,Kisumu,Plus,Life Skills,6,11,54.5,In Progress,2026-04-22,Q2 2026,active
BEN-005271,Emmanuel,Wekesa,Male,Mombasa,Plus,Leadership,12,12,100.0,Completed,2026-03-05,Q1 2026,completed
BEN-005272,Emily,Wekesa,Female,Mombasa,Plus,Financial Literacy,11,12,91.7,In Progress,2026-05-18,Q2 2026,active
BEN-005276,Omondi,Baya,Male,Mombasa,Plus,Financial Literacy,8,8,100.0,Completed,2025-09-22,Q3 2025,completed
BEN-005283,Chebet,Mutua,Female,Uasin Gishu,Plus,Life Skills,10,12,83.3,COMPLETED,2026-01-02,Q1 2026,completed
BEN-005285,Awuor,Mutua,Female,Mombasa,Plus,Leadership,7,10,70.0,In Progress,2026-09-23,Q3 2026,active
BEN-005287,Otieno,Muthoni,MALE,Kiambu,Plus,Financial Literacy,10,12,83.3,Completed,2026-01-10,Q1 2026,completed
BEN-005288,Kendi,Kariuki,Female,Machakos,Plus,Mentorship,9,16,56.2,In Progress,2026-09-02,Q3 2026,active
BEN-005289,Joy,Odhiambo,Female,Nairobi,Plus,Financial Literacy,7,10,70.0,In Progress,2026-07-24,Q3 2026,active
BEN-005291,Gathoni,Wanjiku,Female,Nairobi,Plus,Entrepreneurship,7,12,58.3,Dropped,2025-11-28,Q4 2025,dropped_out
BEN-005293,Diana,Ochieng,Female,Kajiado,Plus,Entrepreneurship,7,11,63.6,Completed,2025-08-26,Q3 2025,completed
BEN-005294,Boniface,Odhiambo,Male,Bungoma,Plus,Life Skills,6,11,54.5,Dropped,2026-01-13,Q1 2026,dropped_out
BEN-005295,Stephen,Mohamed,MALE,Meru,Plus,Community Service,5,8,62.5,In Progress,2026-06-11,Q2 2026,active
BEN-005297,Musyoka,Kariuki,Male,Nairobi,Plus,Financial Literacy,5,8,62.5,Completed,2026-05-26,Q2 2026,completed
BEN-005298,Caroline,Wanjiku,Female,Kiambu,Plus,Life Skills,11,13,84.6,In Progress,2026-01-09,Q1 2026,active
BEN-005303,Mutua,Wanjiku,Male,Uasin Gishu,Plus,Financial Literacy,4,8,50.0,Dropped,2026-01-01,Q1 2026,dropped_out
BEN-005305,James,Maina,Male,Kiambu,Plus,Health & Wellness,5,10,50.0,Dropped,2025-01-13,Q1 2025,dropped_out
BEN-005306,Joy,Njenga,Female,Kiambu,Plus,Mentorship,16,17,94.1,Completed,2026-03-26,Q1 2026,completed
BEN-005307,Onyango,Njenga,Male,Muranga,Plus,Mentorship,13,17,76.5,In Progress,2026-04-08,Q2 2026,active
BEN-005310,Faith,Nyambane,Female,Nairobi,Plus,Financial Literacy,9,11,81.8,In Progress,2026-02-21,Q1 2026,active
BEN-005311,Francis,Baya,Male,Nyeri,Plus,Health & Wellness,7,9,77.8,Completed,2025-07-04,Q3 2025,completed
BEN-005317,Atieno,Mutiso,Female,KAKAMEGA,Plus,Entrepreneurship,4,12,33.3,Dropped,2025-03-07,Q1 2025,dropped_out
BEN-005320,Kamau,Ngugi,Male,Nairobi,Plus,Leadership,6,8,75.0,Completed,2025-01-09,Q1 2025,completed
BEN-005321,Francis,Juma,Male,Uasin Gishu,Plus,Entrepreneurship,13,14,92.9,In Progress,2026-09-25,Q3 2026,active
BEN-005324,Wanjiru,Ngugi,Female,Kisumu,Plus,Community Service,4,8,50.0,Dropped,2026-01-20,Q1 2026,dropped_out
BEN-005326,John,Abdi,Male,Uasin Gishu,Plus,Life Skills,11,12,91.7,Completed,2025-09-13,Q3 2025,completed
BEN-005336,Kevin,Kiptoo,Male,Nairobi,Plus,Financial Literacy,9,9,100.0,In Progress,2026-05-01,Q2 2026,active
BEN-005338,Atieno,Ngugi,Female,UASIN_GISHU,Plus,Mentorship,11,17,64.7,COMPLETED,2025-02-27,Q1 2025,completed
BEN-005339,Cynthia,Kilonzo,Female,Mombasa,Plus,Mentorship,9,12,75.0,In Progress,2026-09-03,Q3 2026,active
BEN-005340,Neema,Maina,Female,Nakuru,Plus,Financial Literacy,7,10,70.0,Completed,2025-05-17,Q2 2025,completed
BEN-005344,Baraka,Odhiambo,Male,Nairobi,Plus,Financial Literacy,6,8,75.0,Completed,2026-05-10,Q2 2026,completed
BEN-005345,Nkatha,Odhiambo,Female,Machakos,Plus,Leadership,7,11,63.6,In Progress,2026-06-15,Q2 2026,active
BEN-005346,Chepkoech,Wafula,Female,Nakuru,Plus,Mentorship,13,16,81.2,complete,2026-03-04,Q1 2026,completed
BEN-005349,Mumbi,Ngugi,Female,Muranga,Plus,Health & Wellness,6,6,100.0,Completed,2026-03-28,Q1 2026,completed
BEN-005350,Baraka,Odhiambo,Male,Kisumu,Plus,Financial Literacy,10,11,90.9,Completed,2025-08-24,Q3 2025,completed
BEN-005352,Kelvin,Cheruiyot,Male,Uasin Gishu,Plus,Community Service,8,8,100.0,Completed,2025-04-08,Q2 2025,completed
BEN-005353,Wanjiku,Ochieng,F,Kisii,Plus,Entrepreneurship,9,15,60.0,Completed,2025-04-24,Q2 2025,completed
BEN-005355,Zawadi,Mohamed,Female,kiambu,Plus,Community Service,6,7,85.7,Completed,2025-02-19,Q1 2025,completed
BEN-005357,Ali,Korir,Male,Kajiado,Plus,Financial Literacy,6,8,75.0,Completed,2025-05-20,Q2 2025,completed
BEN-005361,Grace,Kariuki,Female,Kakamega,Plus,Life Skills,11,14,78.6,Completed,2026-05-11,Q2 2026,completed
BEN-005363,Musyoka,Owino,Male,Mombasa,Plus,Community Service,6,6,100.0,In Progress,2026-09-04,Q3 2026,active
BEN-005368,Timothy,Wekesa,Male,Uasin Gishu,Plus,Mentorship,15,17,88.2,Completed,2025-05-09,Q2 2025,completed
BEN-005369,Grace,Kiptoo,Female,Nairobi,Plus,Financial Literacy,8,8,100.0,In Progress,2026-09-08,Q3 2026,active
BEN-005371,Amina,Charo,Female,MURANGA,Plus,Health & Wellness,8,10,80.0,In Progress,2026-07-21,Q3 2026,active
BEN-005373,Jerop,Mwangi,Female,Nakuru,Plus,Life Skills,11,11,100.0,In Progress,2026-07-11,Q3 2026,active
BEN-005375,Boniface,Ochieng,Male,Muranga,Plus,Mentorship,16,17,94.1,Completed,2025-11-30,Q4 2025,completed
BEN-005377,Atieno,Abdi,Female,Nairobi,Plus,Health & Wellness,7,9,77.8,In Progress,2026-06-10,Q2 2026,active
BEN-005379,Ali,Onyango,Male,bungoma,Plus,Entrepreneurship,12,15,80.0,complete,2025-11-07,Q4 2025,completed
BEN-005380,Nyambura,Njoroge,Female,Kisumu,Plus,Mentorship,13,14,92.9,In Progress,2026-07-30,Q3 2026,active
BEN-005381,Kipchoge,Odhiambo,Male,Nairobi,Plus,Community Service,6,6,100.0,Completed,2025-12-04,Q4 2025,completed
BEN-005383,Rotich,Mwakio,Male,Kajiado,Plus,Financial Literacy,10,12,83.3,In Progress,2026-07-10,Q3 2026,active
BEN-005384,Mumbi,Bett,Female,Kisumu,Plus,Mentorship,7,14,50.0,In Progress,2026-04-22,Q2 2026,active
BEN-005385,John,Barasa,Male,Muranga,Plus,Health & Wellness,9,10,90.0,In Progress,2026-02-16,Q1 2026,active
BEN-005386,Neema,Katana,Female,Machakos,Plus,Entrepreneurship,7,14,50.0,Dropped,2026-01-08,Q1 2026,dropped_out
BEN-005390,Faith,Mohamed,Female,NAIROBI,Plus,Mentorship,16,18,88.9,Completed,2025-02-04,Q1 2025,completed
BEN-005391,Kevin,Juma,Male,Kisumu,Plus,Health & Wellness,5,8,62.5,In Progress,2026-09-18,Q3 2026,active
BEN-005392,Baraka,Musyoka,Male,Nairobi,Plus,Community Service,6,7,85.7,Completed,2025-02-18,Q1 2025,completed
BEN-005396,Korir,Kamau,Male,Nyeri,Plus,Financial Literacy,7,11,63.6,complete,2026-01-26,Q1 2026,completed
BEN-005398,Naisula,Kuria,Female,Nairobi County,Plus,Entrepreneurship,8,13,61.5,Dropped,2026-03-04,Q1 2026,dropped_out
BEN-005404,Diana,Onyango,Female,Mombasa,Plus,Entrepreneurship,10,14,71.4,In Progress,2026-06-28,Q2 2026,active
BEN-005408,Gathoni,Kamau,Female,Muranga,Plus,Leadership,8,12,66.7,Dropped,2025-01-28,Q1 2025,dropped_out
BEN-005410,Isaac,Maina,Male,Nairobi,Plus,Community Service,7,8,87.5,In Progress,2026-08-05,Q3 2026,active
BEN-005412,Odhiambo,Ochieng,Male,Uasin Gishu,Plus,Community Service,4,6,66.7,Completed,2025-10-05,Q4 2025,completed
BEN-005414,Brenda,Owino,Female,Nakuru,Plus,Entrepreneurship,10,10,100.0,In Progress,2026-09-23,Q3 2026,active
BEN-005416,Ali,Onyango,Male,Kakamega,Plus,Health & Wellness,6,8,75.0,In Progress,2026-07-24,Q3 2026,active
BEN-005418,Wanjiru,Achieng,Female,Kiambu,Plus,Community Service,4,7,57.1,Dropped,2026-02-28,Q1 2026,dropped_out
BEN-005420,Beatrice,Matano,Female,Kisumu,Plus,Financial Literacy,6,9,66.7,Completed,2026-01-09,Q1 2026,completed
BEN-005423,Anyango,Mutiso,Female,Uasin Gishu,Plus,Community Service,4,8,50.0,Dropped,2025-09-22,Q3 2025,dropped_out
BEN-005425,Daniel,Chebet,Male,Muranga,Plus,Health & Wellness,4,9,44.4,Dropped,2025-11-12,Q4 2025,dropped_out
BEN-005427,Victor,Mutiso,Male,Kakamega County,Plus,Entrepreneurship,11,14,78.6,Completed,2025-08-30,Q3 2025,completed
