beneficiary_id,first_name,last_name,gender,county,program,course,training_center,attendance_rate,completion_status,certification_status,employment_status,enrollment_date,reporting_period,status
BEN-005507,Amina,Muthoni,Female,Muranga,Vocational,Tailoring,Thika Technical Training Institute,70.6,dropped out,Not Certified,Self-Employed,2025-11-26,Q4 2025,dropped_out
BEN-005517,Akinyi,Musyoka,Female,Muranga,Vocational,Tailoring,Nakuru Vocational Training Centre,72.4,In Progress,Pending,Unemployed,2026-03-03,Q1 2026,active
BEN-005523,Kilonzo,Mutua,Male,KIAMBU,Vocational,Tailoring,Thika Technical Training Institute,84.8,In Progress,Pending,Unemployed,2026-05-15,Q2 2026,active
BEN-005539,Kelvin,Kiptoo,Male,nairobi,Vocational,Tailoring,Nairobi TVET,79.5,In Progress,Pending,Self-Employed,2026-07-12,Q3 2026,active
BEN-005549,Wekesa,Kariuki,Male,Meru,Vocational,Carpentry,Meru Technical Training Institute,74.8,Dropped,Not Certified,Employed,2025-04-29,Q2 2025,dropped_out
BEN-005556,Omondi,Mohamed,Male,Bungoma,Vocational,Electrical Installation,Bungoma Technical Training Institute,65.6,Completed,Certified,Unemployed,2025-07-18,Q3 2025,completed
BEN-005578,Grace,Chebet,Female,Kiambu,Vocational,Cooking & Catering,Thika Technical Training Institute,78.5,In Progress,Pending,Employed,2026-03-24,Q1 2026,active
BEN-005591,Mutua,Mbogo,MALE,Nyeri,Vocational,Cooking & Catering,Nyeri Technical Training Institute,65.2,In Progress,Pending,Unemployed,2026-03-28,Q1 2026,active
BEN-005603,Nicholas,Matano,Male,Bungoma County,Vocational,Plumbing,Bungoma Technical Training Institute,89.6,Completed,Certified,Unemployed,2025-09-04,Q3 2025,completed
BEN-005610,Naisula,Wekesa,Female,Nakuru,Vocational,Hairdressing,Nakuru Vocational Training Centre,57.9,In Progress,Pending,Employed,2026-03-25,Q1 2026,active
BEN-005625,Kevin,Kiptoo,Male,Kiambu,Vocational,Hairdressing,Thika Technical Training Institute,66.3,In Progress,Pending,Unemployed,2026-02-08,Q1 2026,active
BEN-005643,Naisula,Cheruiyot,Female,Kiambu,Vocational,Carpentry,Thika Technical Training Institute,83.9,In Progress,Pending,Employed,2026-07-27,Q3 2026,active
BEN-005668,Musyoka,Otieno,Male,Kajiado,Vocational,Cooking & Catering,Nyeri Technical Training Institute,92.3,In Progress,Pending,Self-Employed,2026-07-14,Q3 2026,active
BEN-005675,Wekesa,Abdi,Male,Mombasa,Vocational,Tailoring,Mombasa Technical Training Institute,73.2,In Progress,Pending,Unemployed,2026-08-10,Q3 2026,active
BEN-005677,Mohamed,Otieno,Male,Mombasa,Vocational,Beauty Therapy,Mombasa Technical Training Institute,78.7,In Progress,Pending,Unemployed,2026-09-10,Q3 2026,active
BEN-005680,Cherono,Mwangi,Female,Kakamega,Vocational,Tailoring,Kakamega Technical Training Institute,85.4,Dropped,Not Certified,Unemployed,2026-02-05,Q1 2026,dropped_out
BEN-005685,Kagure,Kilonzo,F,Nairobi,Vocational,Electrical Installation,Nairobi TVET,68.6,COMPLETED,Certified,Self-Employed,2025-03-12,Q1 2025,completed
BEN-005688,Sharon,Ngugi,Female,Machakos,Vocational,Tailoring,Machakos Institute of Technology,78.4,In Progress,Pending,Unemployed,2026-05-24,Q2 2026,active
BEN-005695,Wangari,Gitau,Female,Machakos,Vocational,Tailoring,Machakos Institute of Technology,82.6,In Progress,Pending,Employed,2026-04-19,Q2 2026,active
BEN-005699,Onyango,Wafula,Male,Meru,Vocational,Tailoring,Meru Technical Training Institute,84.9,In Progress,Pending,Self-Employed,2026-06-01,Q2 2026,active
BEN-005707,Kagure,Hassan,Female,MOMBASA,Vocational,Beauty Therapy,Mombasa Technical Training Institute,76.7,Completed,Certified,Self-Employed,2025-02-16,Q1 2025,completed
BEN-005719,Zawadi,Chebet,Female,Kajiado,Vocational,Motor Vehicle Mechanics,Kakamega Technical Training Institute,74.8,In Progress,Pending,Employed,2026-01-21,Q1 2026,active
BEN-005722,Anthony,Matano,Male,Meru,Vocational,Carpentry,Meru Technical Training Institute,87.1,In Progress,Pending,Self-Employed,2026-09-02,Q3 2026,active
BEN-005723,Wanjiku,Mwakio,Female,Uasin Gishu,Vocational,Carpentry,Eldoret Polytechnic,71.3,Dropped,Not Certified,Self-Employed,2025-10-09,Q4 2025,dropped_out
BEN-005740,Grace,Kuria,Female,Nyeri,Vocational,Motor Vehicle Mechanics,Nyeri Technical Training Institute,75.9,In Progress,Pending,Unemployed,2026-01-28,Q1 2026,active
BEN-005744,Musyoka,Muthoni,Male,Mombasa,Vocational,Cooking & Catering,Mombasa Technical Training Institute,81.7,In Progress,Pending,Self-Employed,2026-07-09,Q3 2026,active
BEN-005749,Chepkoech,Juma,Female,Meru,Vocational,Agriculture,Meru Technical Training Institute,85.7,In Progress,Pending,Unemployed,2026-04-03,Q2 2026,active
BEN-005751,Akinyi,Kariuki,Female,Mombasa,Vocational,Plumbing,Mombasa Technical Training Institute,90.4,In Progress,Pending,Unemployed,2026-05-06,Q2 2026,active
BEN-005752,Esther,Cheruiyot,Female,Bungoma,Vocational,Hairdressing,Bungoma Technical Training Institute,74.7,Dropped,Not Certified,Unemployed,2025-04-25,Q2 2025,dropped_out
BEN-005755,Nyambura,Owino,Female,Nyeri,Vocational,Motor Vehicle Mechanics,Nyeri Technical Training Institute,96.6,In Progress,Pending,Unemployed,2026-02-27,Q1 2026,active
BEN-005763,Kiptoo,Bett,Male,Kakamega,Vocational,Electrical Installation,Kakamega Technical Training Institute,74.1,Dropped,Not Certified,Unemployed,2026-01-08,Q1 2026,dropped_out
BEN-005764,Kiptoo,Mohamed,Male,Nairobi,Vocational,Electrical Installation,Nairobi TVET,94.3,In Progress,Pending,Unemployed,2026-08-13,Q3 2026,active
BEN-005778,Wangari,Mwangi,Female,UASIN_GISHU,Vocational,Electrical Installation,Eldoret Polytechnic,88.0,In Progress,Pending,Unemployed,2026-09-17,Q3 2026,active
BEN-005781,Joseph,Koech,Male,Nakuru,Vocational,Welding,Nakuru Vocational Training Centre,67.1,In Progress,Pending,Unemployed,2026-08-08,Q3 2026,active
BEN-005786,Nyambura,Owino,Female,Machakos,Vocational,Welding,Machakos Institute of Technology,77.7,In Progress,Pending,Unemployed,2026-01-01,Q1 2026,active
BEN-005811,Jerop,Mohamed,Female,Kisumu,Vocational,Welding,Kisumu Technical Training Institute,75.0,In Progress,Pending,Unemployed,2026-02-06,Q1 2026,active
BEN-005815,Amina,Korir,Female,Kiambu,Vocational,Beauty Therapy,Thika Technical Training Institute,82.1,In Progress,Pending,Unemployed,2025-11-28,Q4 2025,active
BEN-005816,Dennis,Mbogo,MALE,Nakuru,Vocational,Beauty Therapy,Nakuru Vocational Training Centre,61.3,Completed,Certified,Unemployed,2025-04-24,Q2 2025,completed
BEN-005822,Otieno,Nyambane,Male,Kilifi,Vocational,Agriculture,Kilifi Vocational Training Centre,62.7,Completed,Certified,Unemployed,2025-03-28,Q1 2025,completed
BEN-005824,Korir,Matano,Male,Muranga,Vocational,Agriculture,Meru Technical Training Institute,75.3,In Progress,Pending,Unemployed,2026-02-11,Q1 2026,active
BEN-005848,Kamau,Wekesa,Male,Kajiado,Vocational,Tailoring,Kilifi Vocational Training Centre,81.5,In Progress,Pending,Unemployed,2026-09-11,Q3 2026,active
BEN-005853,Kamau,Mwangi,Male,Machakos,Vocational,Tailoring,Machakos Institute of Technology,62.5,Completed,Certified,Self-Employed,2025-10-30,Q4 2025,completed
BEN-005858,Achieng,Juma,Female,Kisii,Vocational,Cooking & Catering,Kisii National Polytechnic,80.5,Completed,Pending,Unemployed,2025-09-21,Q3 2025,completed
BEN-005860,Kamau,Achieng,Male,Kiambu,Vocational,Beauty Therapy,Thika Technical Training Institute,86.9,In Progress,Pending,Unemployed,2026-07-31,Q3 2026,active
BEN-005863,Otieno,Abdi,m,Kakamega,Vocational,Beauty Therapy,Kakamega Technical Training Institute,65.4,Completed,Certified,Employed,2025-01-19,Q1 2025,completed
BEN-005868,Nkatha,Chebet,Female,Nairobi,Vocational,Plumbing,Nairobi TVET,71.9,Completed,Certified,Unemployed,2025-04-09,Q2 2025,completed
BEN-005871,Isaac,Ngugi,Male,Mombasa,Vocational,Motor Vehicle Mechanics,Mombasa Technical Training Institute,89.1,In Progress,Pending,Self-Employed,2026-05-25,Q2 2026,active
BEN-005875,Wanjiru,Mutua,Female,Nairobi,Vocational,Motor Vehicle Mechanics,Nairobi TVET,92.4,In Progress,Pending,Unemployed,2026-08-30,Q3 2026,active
BEN-005880,Kamau,Juma,Male,Kilifi,Vocational,Beauty Therapy,Kilifi Vocational Training Centre,63.7,In Progress,Pending,Unemployed,2026-04-08,Q2 2026,active
BEN-005891,Wekesa,Mohamed,Male,Machakos,Vocational,Beauty Therapy,Machakos Institute of Technology,81.7,In Progress,Pending,Unemployed,2026-06-28,Q2 2026,active
BEN-005893,Brenda,Nduta,F,Nakuru,Vocational,Beauty Therapy,Nakuru Vocational Training Centre,79.4,Completed,Pending,Self-Employed,2025-06-08,Q2 2025,completed
BEN-005897,Diana,Ochieng,Female,Kakamega,Vocational,Motor Vehicle Mechanics,Kakamega Technical Training Institute,65.8,Dropped,Not Certified,Self-Employed,2025-02-18,Q1 2025,dropped_out
BEN-005900,Nyambura,Abdi,Female,Muranga,Vocational,Cooking & Catering,Eldoret Polytechnic,65.5,In Progress,Pending,Self-Employed,2026-09-05,Q3 2026,active
BEN-005911,Nyambura,Otieno,Female,Bungoma,Vocational,Tailoring,Bungoma Technical Training Institute,71.3,In Progress,Pending,Unemployed,2026-04-23,Q2 2026,active
BEN-005926,Naisula,Nyambane,Female,Nyeri,Vocational,Agriculture,Nyeri Technical Training Institute,71.1,Completed,Certified,Employed,2026-01-21,Q1 2026,completed
BEN-005943,Kendi,Gitau,Female,Kakamega,Vocational,Carpentry,Kakamega Technical Training Institute,74.5,Dropped,Not Certified,Unemployed,2025-06-26,Q2 2025,dropped_out
BEN-005955,Wekesa,Kilonzo,Male,Muranga,Vocational,Hairdressing,Nyeri Technical Training Institute,86.9,Completed,Certified,Employed,2025-09-25,Q3 2025,completed
BEN-005968,Emmanuel,Wekesa,Male,Muranga,Vocational,Carpentry,Thika Technical Training Institute,73.2,In Progress,Pending,Unemployed,2026-09-14,Q3 2026,active
BEN-005970,Brian,Katana,MALE,MOMBASA,Vocational,Motor Vehicle Mechanics,Mombasa Technical Training Institute,88.3,In Progress,Pending,Employed,2026-09-12,Q3 2026,active
BEN-005979,Grace,Maina,Female,Nairobi,Vocational,Carpentry,Nairobi TVET,92.3,Completed,Certified,Employed,2025-09-17,Q3 2025,completed
BEN-005981,Timothy,Mohamed,Male,Kakamega,Vocational,Cooking & Catering,Kakamega Technical Training Institute,70.7,Completed,Certified,Employed,2025-06-09,Q2 2025,completed
BEN-005983,Zawadi,Kamau,Female,Nairobi,Vocational,Welding,Nairobi TVET,100.0,In Progress,Pending,Self-Employed,2026-07-31,Q3 2026,active
BEN-005985,Njeri,Koech,Female,Mombasa,Vocational,Electrical Installation,Mombasa Technical Training Institute,93.9,In Progress,Pending,Employed,2026-01-09,Q1 2026,active
BEN-006005,Otieno,Musyoka,Male,Meru,Vocational,Carpentry,Meru Technical Training Institute,82.8,In Progress,Pending,Unemployed,2026-05-29,Q2 2026,active
BEN-006026,Timothy,Nduta,Male,Kisumu,Vocational,Plumbing,Kisumu Technical Training Institute,63.1,Completed,Certified,Employed,2025-07-04,Q3 2025,completed
BEN-006029,Joy,Gitau,Female,Uasin Gishu,Vocational,Carpentry,Eldoret Polytechnic,79.5,Completed,Certified,Internship,2025-12-02,Q4 2025,completed
BEN-006041,Victor,Kamau,Male,Kiambu,Vocational,Agriculture,Thika Technical Training Institute,68.6,In Progress,Pending,Unemployed,2026-08-08,Q3 2026,active
BEN-006050,Halima,Mutua,Female,Kajiado,Vocational,Beauty Therapy,Nairobi TVET,68.6,In Progress,Pending,Employed,2026-05-06,Q2 2026,active
BEN-006055,Emily,Hassan,Female,Nakuru,Vocational,Beauty Therapy,Nakuru Vocational Training Centre,66.2,In Progress,Pending,Unemployed,2026-08-12,Q3 2026,active
BEN-006061,Neema,Gitau,Female,Nakuru,Vocational,Welding,Nakuru Vocational Training Centre,100.0,Completed,Certified,Self-Employed,2025-03-26,Q1 2025,completed
BEN-006062,Neema,Onyango,Female,Meru,Vocational,Agriculture,Meru Technical Training Institute,63.7,In Progress,Pending,Unemployed,2026-09-16,Q3 2026,active
BEN-006069,Mohamed,Baya,Male,Machakos,Vocational,Hairdressing,Machakos Institute of Technology,78.7,In Progress,Pending,Employed,2026-08-13,Q3 2026,active
BEN-006083,Emmanuel,Katana,Male,Nairobi,Vocational,Plumbing,Nairobi TVET,85.2,In Progress,Pending,Unemployed,2026-06-15,Q2 2026,active
BEN-006088,Faith,Kiptoo,female,Kisii,Vocational,Hairdressing,Kisii National Polytechnic,70.2,In Progress,Pending,Unemployed,2025-10-26,Q4 2025,active
BEN-006100,Odhiambo,Mutua,Male,Machakos,Vocational,Cooking & Catering,Machakos Institute of Technology,97.9,In Progress,Pending,Employed,2026-06-21,Q2 2026,active
BEN-006103,Chebet,Katana,Female,Uasin Gishu,Vocational,Cooking & Catering,Eldoret Polytechnic,67.9,In Progress,Pending,Unemployed,2026-03-06,Q1 2026,active
BEN-006105,Akinyi,Wekesa,Female,Kiambu,Vocational,Cooking & Catering,Thika Technical Training Institute,86.0,In Progress,Pending,Unemployed,2025-12-30,Q4 2025,active
BEN-006119,Nkatha,Mwakio,Female,Nairobi,Vocational,Cooking & Catering,Nairobi TVET,100.0,Completed,Certified,Employed,2025-04-13,Q2 2025,completed
BEN-006125,Faith,Muthoni,female,Kisumu,Vocational,Agriculture,Kisumu Technical Training Institute,48.4,In Progress,Pending,Unemployed,2026-09-27,Q3 2026,active
BEN-006127,Caroline,Otieno,Female,meru,Vocational,Carpentry,Meru Technical Training Institute,82.0,In Progress,Pending,Employed,2026-03-24,Q1 2026,active
BEN-006131,Amina,Baya,female,Meru,Vocational,Electrical Installation,Meru Technical Training Institute,71.8,In Progress,Pending,Unemployed,2026-08-27,Q3 2026,active
BEN-006135,Halima,Korir,Female,Mombasa,Vocational,Agriculture,Mombasa Technical Training Institute,85.3,Completed,Certified,Unemployed,2025-11-12,Q4 2025,completed
BEN-006137,Neema,Kilonzo,Female,Mombasa,Vocational,Beauty Therapy,Mombasa Technical Training Institute,76.2,Dropped,Not Certified,Unemployed,2025-11-29,Q4 2025,dropped_out
BEN-006153,Kiptoo,Baya,Male,Kisii,Vocational,Motor Vehicle Mechanics,Kisii National Polytechnic,66.5,In Progress,Pending,Self-Employed,2026-03-18,Q1 2026,active
BEN-006157,Zawadi,Mutua,Female,Nairobi,Vocational,Carpentry,Nairobi TVET,88.6,In Progress,Pending,Self-Employed,2026-04-09,Q2 2026,active
BEN-006162,Jerop,Mwangi,Female,Kilifi,Vocational,Plumbing,Kilifi Vocational Training Centre,80.9,Completed,Pending,Employed,2025-01-30,Q1 2025,completed
BEN-006164,Grace,Ochieng,Female,Muranga,Vocational,Cooking & Catering,Nairobi TVET,62.3,Dropped,Not Certified,Unemployed,2025-08-17,Q3 2025,dropped_out
BEN-006166,Daniel,Mutua,MALE,Nairobi,Vocational,Carpentry,Nairobi TVET,83.1,Dropped,Not Certified,Unemployed,2025-01-13,Q1 2025,dropped_out
BEN-006169,Emily,Koech,Female,Muranga,Vocational,Hairdressing,Nakuru Vocational Training Centre,79.6,In Progress,Pending,Unemployed,2026-09-06,Q3 2026,active
BEN-006181,Kendi,Otieno,Female,Nairobi,Vocational,Welding,Nairobi TVET,86.3,In Progress,Pending,Self-Employed,2026-04-17,Q2 2026,active
BEN-006214,Halima,Wafula,Female,Kisii,Vocational,Beauty Therapy,Kisii National Polytechnic,76.4,In Progress,Pending,Unemployed,2026-02-15,Q1 2026,active
BEN-006219,Joy,Cheruiyot,Female,Bungoma,Vocational,Welding,Bungoma Technical Training Institute,63.4,In Progress,Pending,Unemployed,2026-08-17,Q3 2026,active
BEN-006231,Chebet,Barasa,Female,Machakos,Vocational,Beauty Therapy,Machakos Institute of Technology,74.4,Completed,Certified,Self-Employed,2025-09-28,Q3 2025,completed
BEN-006234,Joy,Kilonzo,Female,Kakamega,Vocational,Hairdressing,Kakamega Technical Training Institute,86.0,In Progress,Pending,Unemployed,2026-03-09,Q1 2026,active
BEN-006237,Cherono,Njoroge,Female,Mombasa,Vocational,Carpentry,Mombasa Technical Training Institute,85.4,COMPLETED,Certified,Employed,2025-11-26,Q4 2025,completed
BEN-006249,Kevin,Ochieng,Male,Kilifi,Vocational,Cooking & Catering,Kilifi Vocational Training Centre,65.6,In Progress,Pending,Self-Employed,2026-03-10,Q1 2026,active
BEN-006252,Korir,Omondi,Male,Kiambu,Vocational,Carpentry,Thika Technical Training Institute,86.3,Completed,Pending,Unemployed,2026-02-08,Q1 2026,completed
BEN-006256,Omondi,Omondi,Male,Kiambu,Vocational,Hairdressing,Thika Technical Training Institute,69.3,In Progress,Pending,Employed,2026-07-10,Q3 2026,active
BEN-006258,Kendi,Mohamed,Female,Nairobi,Vocational,Tailoring,Nairobi TVET,71.8,In Progress,Pending,Self-Employed,2026-09-02,Q3 2026,active
BEN-006259,Nyambura,Mutiso,Female,Kajiado,Vocational,Beauty Therapy,Thika Technical Training Institute,86.0,COMPLETED,Certified,Unemployed,2025-05-19,Q2 2025,completed
BEN-006266,Otieno,Abdi,Male,Nakuru,Vocational,Motor Vehicle Mechanics,Nakuru Vocational Training Centre,73.9,In Progress,Pending,Employed,2026-09-01,Q3 2026,active
BEN-006268,Francis,Njoroge,MALE,Meru,Vocational,Carpentry,Meru Technical Training Institute,84.9,Dropped,Not Certified,Unemployed,2025-04-18,Q2 2025,dropped_out
BEN-006273,Omondi,Maina,M,Mombasa,Vocational,Tailoring,Mombasa Technical Training Institute,88.8,In Progress,Pending,Self-Employed,2026-06-27,Q2 2026,active
BEN-006284,Kilonzo,Juma,Male,Uasin Gishu,Vocational,Plumbing,Eldoret Polytechnic,79.5,In Progress,Pending,Unemployed,2026-06-19,Q2 2026,active
BEN-006287,Diana,Nyambane,F,Kajiado,Vocational,Agriculture,Thika Technical Training Institute,74.7,Dropped,Not Certified,Self-Employed,2025-11-13,Q4 2025,dropped_out
BEN-006290,Naisula,Musyoka,FEMALE,Kajiado,Vocational,Agriculture,Meru Technical Training Institute,75.5,Completed,Certified,Employed,2025-09-16,Q3 2025,completed
BEN-006299,Ali,Gitau,Male,Muranga,Vocational,Plumbing,Thika Technical Training Institute,71.0,In Progress,Pending,Employed,2026-06-22,Q2 2026,active
BEN-006304,Musyoka,Otieno,Male,Machakos,Vocational,Motor Vehicle Mechanics,Machakos Institute of Technology,78.3,Completed,Certified,Employed,2026-01-18,Q1 2026,completed
BEN-006311,Mohamed,Onyango,Male,Kisumu,Vocational,Plumbing,Kisumu Technical Training Institute,63.9,In Progress,Pending,Unemployed,2026-02-17,Q1 2026,active
BEN-006331,Musyoka,Cheruiyot,Male,Kajiado,Vocational,Welding,Nairobi TVET,74.8,In Progress,Pending,Unemployed,2026-09-13,Q3 2026,active
BEN-006333,James,Abdi,Male,Kakamega,Vocational,Hairdressing,Kakamega Technical Training Institute,81.1,Dropped,Not Certified,Unemployed,2025-09-16,Q3 2025,dropped_out
BEN-006343,Cherono,Juma,Female,Kiambu,Vocational,Agriculture,Thika Technical Training Institute,87.5,In Progress,Pending,Unemployed,2026-05-26,Q2 2026,active
BEN-006349,Wekesa,Ochieng,Male,nairobi,Vocational,Tailoring,Nairobi TVET,91.7,Completed,Certified,Employed,2025-07-01,Q3 2025,completed
BEN-006357,Diana,Mbogo,Female,Nairobi,Vocational,Motor Vehicle Mechanics,Nairobi TVET,100.0,In Progress,Pending,Employed,2025-10-12,Q4 2025,active
BEN-006368,Patrick,Mohamed,Male,Kiambu,Vocational,Beauty Therapy,Thika Technical Training Institute,81.0,Completed,Certified,Employed,2025-06-01,Q2 2025,completed
BEN-006370,Esther,Korir,Female,Nairobi,Vocational,Cooking & Catering,Nairobi TVET,77.6,Completed,Certified,Self-Employed,2025-08-08,Q3 2025,completed
BEN-006373,David,Wafula,Male,Nakuru,Vocational,Motor Vehicle Mechanics,Nakuru Vocational Training Centre,88.1,In Progress,Pending,Unemployed,2026-03-03,Q1 2026,active
BEN-006380,Cynthia,Abdi,Female,Bungoma,Vocational,Agriculture,Bungoma Technical Training Institute,67.9,Completed,Certified,Unemployed,2025-05-27,Q2 2025,completed
BEN-006393,Joy,Charo,Female,Uasin Gishu,Vocational Program,Welding,Eldoret Polytechnic,72.9,In Progress,Pending,Unemployed,2026-02-14,Q1 2026,active
BEN-006402,Kevin,Wekesa,Male,Bungoma,Vocational,Electrical Installation,Bungoma Technical Training Institute,77.5,In Progress,Pending,Self-Employed,2026-08-29,Q3 2026,active
BEN-006407,Nyambura,Matano,Female,mombasa,Vocational,Hairdressing,Mombasa Technical Training Institute,80.6,In Progress,Pending,Unemployed,2026-07-16,Q3 2026,active
BEN-006408,Rotich,Nyambane,MALE,Kakamega,Vocational,Welding,Kakamega Technical Training Institute,96.3,dropped out,Not Certified,Unemployed,2025-07-18,Q3 2025,dropped_out
BEN-006410,Anthony,Gitau,Male,Machakos,Vocational,Hairdressing,Machakos Institute of Technology,62.2,In Progress,Pending,Unemployed,2026-09-21,Q3 2026,active
BEN-006422,Nicholas,Kamau,Male,Kajiado,Vocational,Carpentry,Nyeri Technical Training Institute,78.1,COMPLETED,Certified,Employed,2026-01-08,Q1 2026,completed
BEN-006423,Jerop,Mwakio,Female,Meru,Vocational,Beauty Therapy,Meru Technical Training Institute,84.3,In Progress,Pending,Unemployed,2026-02-04,Q1 2026,active
