beneficiary_id,first_name,last_name,gender,county,program,institution,education_level,academic_year,attendance_rate,performance_score,completion_status,enrollment_date,reporting_period,status
BEN-005162,Mumbi,Katana,Female,Nairobi,Scholarship,Africa Nazarene University,Diploma,2024/2025,81.2,58.0,complete,2025-04-15,Q2 2025,completed
BEN-005167,Emmanuel,Mbogo,Male,Muranga,Scholarship,Africa Nazarene University,Master,2025/2026,82.8,41.4,In Progress,2026-08-26,Q3 2026,active
BEN-005168,Amina,Kuria,Female,Kisumu,Scholarship,Strathmore University,Bachelor,2025/2026,84.9,57.1,Completed,2026-01-26,Q1 2026,completed
BEN-005171,Faith,Achieng,Female,Uasin Gishu,Scholarship,Daystar University,Master,2025/2026,94.6,57.3,In Progress,2026-07-19,Q3 2026,active
BEN-005172,Wanjiku,Onyango,Female,Nyeri,Scholarship,Kenyatta University,Bachelor,2024/2025,88.2,61.1,Completed,2025-04-28,Q2 2025,completed
BEN-005173,Timothy,Njoroge,Male,Nairobi,Scholarship,Jomo Kenyatta University,Bachelor,2024/2025,81.4,63.0,Completed,2025-02-27,Q1 2025,completed
BEN-005177,Wanjiku,Baya,Female,Uasin Gishu,Scholarship,University of Nairobi,Bachelor,2025/2026,77.5,68.0,In Progress,2026-05-24,Q2 2026,active
BEN-005179,Kiptoo,Mbogo,Male,Kakamega,Scholarship,Kenyatta University,Bachelor,2025/2026,96.4,80.6,In Progress,2026-05-13,Q2 2026,active
BEN-005180,Brian,Mohamed,Male,Kisumu,Scholarship,Strathmore University,Bachelor,2025/2026,66.9,64.8,In Progress,2026-04-06,Q2 2026,active
BEN-005181,Mercy,Mbogo,Female,Muranga,Scholarship,University of Nairobi,Bachelor,2024/2025,92.1,50.5,Dropped,2025-04-04,Q2 2025,dropped_out
BEN-005183,Patrick,Gitau,Male,Kajiado,Scholarship,Moi University,Bachelor,2024/2025,68.0,56.1,Completed,2025-06-13,Q2 2025,completed
BEN-005185,Wanjiku,Kimani,Female,Kisumu,Scholarship,Strathmore University,Diploma,2025/2026,83.2,70.2,Completed,2026-02-15,Q1 2026,completed
BEN-005187,Peter,Achieng,Male,Nyeri,Scholarship,University of Nairobi,Bachelor,2024/2025,81.1,79.9,Completed,2025-03-29,Q1 2025,completed
BEN-005192,Nasieku,Baya,Female,Kakamega,Scholarship,Africa Nazarene University,Bachelor,2025/2026,77.1,68.0,Completed,2025-09-07,Q3 2025,completed
BEN-005194,Achieng,Kilonzo,Female,Kisii,Scholarship,Catholic University of Eastern Africa,Master,2025/2026,94.1,74.1,Completed,2025-10-11,Q4 2025,completed
BEN-005197,Wangari,Chebet,Female,Kisii,Scholarship,Africa Nazarene University,Bachelor,2025/2026,77.6,55.1,Completed,2025-11-13,Q4 2025,completed
BEN-005199,Patrick,Nyambane,Male,NAIROBI,Scholarship,Africa Nazarene University,Diploma,2025/2026,62.6,71.2,In Progress,2025-11-23,Q4 2025,active
BEN-005200,Mercy,Kuria,Female,Uasin Gishu,Scholarship,Moi University,Bachelor,2025/2026,81.4,68.5,In Progress,2026-05-11,Q2 2026,active
BEN-005203,Atieno,Mohamed,Female,Bungoma,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,73.7,77.2,In Progress,2026-01-22,Q1 2026,active
BEN-005206,Chebet,Katana,Female,NAIROBI,Scholarship,Strathmore University,Diploma,2025/2026,88.0,94.5,Completed,2025-12-31,Q4 2025,completed
BEN-005207,Wanjiru,Kariuki,Female,Meru,Scholarship,Kenyatta University,Master,2025/2026,90.5,75.1,In Progress,2026-08-05,Q3 2026,active
BEN-005208,Brenda,Ngugi,Female,Muranga,Scholarship,Moi University,Bachelor,2025/2026,71.1,55.0,In Progress,2026-01-30,Q1 2026,active
BEN-005214,Francis,Nyambane,Male,Nyeri,Scholarship,Moi University,Diploma,2025/2026,96.4,58.5,Completed,2025-09-13,Q3 2025,completed
BEN-005218,Boniface,Juma,Male,Kisumu,Scholarship,Moi University,Bachelor,2025/2026,79.4,62.0,In Progress,2026-04-15,Q2 2026,active
BEN-005219,Atieno,Onyango,Female,Mombasa,Scholarship,University of Nairobi,Master,2025/2026,80.8,58.6,In Progress,2026-05-24,Q2 2026,active
BEN-005221,Chebet,Achieng,f,Kajiado,Scholarship,Jomo Kenyatta University,Bachelor,2026/2027,74.1,62.4,In Progress,2026-09-28,Q3 2026,active
BEN-005222,Rotich,Chebet,Male,Mombasa,Scholarship,Maseno University,Diploma,2026/2027,84.3,55.2,In Progress,2026-09-14,Q3 2026,active
BEN-005224,Cheruiyot,Gitau,Male,Machakos,Scholarship,Mount Kenya University,Bachelor,2024/2025,78.7,54.4,Completed,2025-07-27,Q3 2025,completed
BEN-005226,Neema,Katana,Female,Mombasa,Scholarship,University of Nairobi,Bachelor,2025/2026,82.2,71.2,In Progress,2026-07-04,Q3 2026,active
BEN-005235,Dennis,Kuria,male,Kiambu,Scholarship,Africa Nazarene University,Master,2025/2026,100.0,79.9,In Progress,2026-04-10,Q2 2026,active
BEN-005238,Collins,Onyango,Male,Nairobi,Scholarship,Maseno University,Bachelor,2024/2025,76.6,50.7,Completed,2025-01-17,Q1 2025,completed
BEN-005243,Amina,Wafula,Female,Muranga,Scholarship,Maseno University,Bachelor,2025/2026,100.0,66.2,Completed,2026-02-04,Q1 2026,completed
BEN-005244,Diana,Nduta,Female,Machakos,Scholarship,Maseno University,Diploma,2025/2026,91.7,46.2,In Progress,2026-04-04,Q2 2026,active
BEN-005252,Cynthia,Ngugi,Female,Nairobi,Scholarship,Daystar University,Bachelor,2025/2026,100.0,69.7,Dropped,2026-01-05,Q1 2026,dropped_out
BEN-005254,Sharon,Bett,Female,Nyeri,Scholarship,University of Nairobi,Master,2025/2026,96.5,67.7,In Progress,2026-02-08,Q1 2026,active
BEN-005261,Isaac,Owino,Male,Nairobi,Scholarship,Daystar University,Bachelor,2025/2026,90.6,75.9,Dropped,2025-12-07,Q4 2025,dropped_out
BEN-005264,Wekesa,Cheruiyot,Male,Machakos,Scholarship,Moi University,Diploma,2026/2027,73.1,81.2,In Progress,2026-09-02,Q3 2026,active
BEN-005266,Vincent,Njoroge,Male,Nairobi County,Scholarship,Strathmore University,Bachelor,2025/2026,94.5,67.4,Completed,2026-01-17,Q1 2026,completed
BEN-005272,Emily,Wekesa,Female,Mombasa,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,93.5,100.0,In Progress,2026-04-17,Q2 2026,active
BEN-005276,Omondi,Baya,Male,mombasa,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,81.0,58.2,In Progress,2026-04-02,Q2 2026,active
BEN-005278,Victor,Mohamed,Male,Nairobi,Scholarship,Moi University,Bachelor,2025/2026,92.6,68.4,In Progress,2026-04-05,Q2 2026,active
BEN-005279,Peter,Onyango,Male,Kiambu,Scholarship,Kenyatta University,Diploma,2024/2025,80.8,51.1,Completed,2025-08-07,Q3 2025,completed
BEN-005280,Kelvin,Mwangi,Male,Kisii,Scholarship,Mount Kenya University,Bachelor,2025/2026,92.4,73.4,In Progress,2026-08-18,Q3 2026,active
BEN-005287,Otieno,Muthoni,m,Kiambu,Scholarship,Africa Nazarene University,Diploma,2026/2027,96.2,53.6,In Progress,2026-09-13,Q3 2026,active
BEN-005295,Stephen,Mohamed,Male,Meru,Scholarship,Moi University,Bachelor,2025/2026,74.6,72.7,In Progress,2025-10-16,Q4 2025,active
BEN-005299,Brenda,Kimani,Female,Bungoma,Scholarship,Catholic University of Eastern Africa,Master,2025/2026,90.8,51.0,In Progress,2026-04-07,Q2 2026,active
BEN-005302,Anyango,Mbogo,Female,Kakamega,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,73.4,40.0,Completed,2025-12-19,Q4 2025,completed
BEN-005304,Naisula,Chebet,Female,Kilifi,Scholarship,Moi University,Bachelor,2025/2026,84.7,66.1,In Progress,2026-07-18,Q3 2026,active
BEN-005308,Odhiambo,Kamau,Male,Machakos,Scholarship,Jomo Kenyatta University,Master,2025/2026,93.1,79.1,Completed,2025-10-07,Q4 2025,completed
BEN-005315,Grace,Matano,Female,Mombasa,Scholarship,Mount Kenya University,Diploma,2025/2026,78.3,70.7,In Progress,2026-04-09,Q2 2026,active
BEN-005318,Collins,Juma,Male,nairobi,Scholarship,University of Nairobi,Bachelor,2026/2027,93.8,70.7,In Progress,2026-09-10,Q3 2026,active
BEN-005320,Kamau,Ngugi,male,Nairobi,Scholarship,Daystar University,Bachelor,2025/2026,100.0,49.5,In Progress,2026-04-03,Q2 2026,active
BEN-005321,Francis,Juma,Male,Uasin Gishu,Scholarship,Maseno University,Bachelor,2024/2025,87.8,54.4,Completed,2025-07-11,Q3 2025,completed
BEN-005325,Caroline,Ochieng,Female,Kilifi,Scholarship,Daystar University,Diploma,2025/2026,72.4,38.3,In Progress,2026-03-12,Q1 2026,active
BEN-005328,Otieno,Njenga,Male,Kiambu,Scholarship,Moi University,Master,2025/2026,98.0,54.1,Completed,2026-03-23,Q1 2026,completed
BEN-005331,Boniface,Charo,Male,Nairobi,Scholarship,Strathmore University,Bachelor,2025/2026,97.0,67.5,In Progress,2026-04-03,Q2 2026,active
BEN-005333,Sharon,Koech,Female,Nyeri,Scholarship,Strathmore University,Diploma,2025/2026,96.2,70.7,In Progress,2026-05-04,Q2 2026,active
BEN-005334,Naisula,Kilonzo,Female,Meru County,Scholarship,Africa Nazarene University,Bachelor,2025/2026,74.6,56.2,Completed,2025-10-03,Q4 2025,completed
BEN-005337,Mumbi,Kamau,Female,Muranga,Scholarship,Jomo Kenyatta University,Bachelor,2024/2025,87.0,70.8,COMPLETED,2025-01-13,Q1 2025,completed
BEN-005340,Neema,Maina,Female,Nakuru,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,83.8,62.1,In Progress,2026-08-29,Q3 2026,active
BEN-005342,Emmanuel,Kuria,Male,Kakamega,Scholarship,Moi University,Bachelor,2025/2026,98.0,50.0,In Progress,2026-01-07,Q1 2026,active
BEN-005345,Nkatha,Odhiambo,Female,Machakos,Scholarship,Strathmore University,Master,2024/2025,92.3,76.6,Completed,2025-07-28,Q3 2025,completed
BEN-005347,Atieno,Njoroge,Female,Kiambu,Scholarship,Mount Kenya University,Bachelor,2025/2026,96.4,72.9,In Progress,2026-03-25,Q1 2026,active
BEN-005348,Achieng,Kuria,Female,Muranga,Scholarship,Africa Nazarene University,Bachelor,2025/2026,98.6,68.5,In Progress,2026-03-12,Q1 2026,active
BEN-005357,Ali,Korir,Male,Kajiado,Scholarship,Moi University,Diploma,2025/2026,88.8,54.1,Completed,2025-10-29,Q4 2025,completed
BEN-005360,Barasa,Njoroge,Male,Nairobi,Scholarship,Strathmore University,Bachelor,2024/2025,99.3,66.8,Dropped,2025-06-29,Q2 2025,dropped_out
BEN-005365,Kiptoo,Nduta,Male,Meru,Scholarship,Strathmore University,Bachelor,2024/2025,83.8,82.0,Completed,2025-05-22,Q2 2025,completed
BEN-005366,Mumbi,Baya,Female,Kisumu,Scholarship,Jomo Kenyatta University,Bachelor,2026/2027,78.2,53.2,In Progress,2026-09-30,Q3 2026,active
BEN-005371,Amina,Charo,Female,Muranga,Scholarship,Africa Nazarene University,Diploma,2024/2025,78.1,80.5,Completed,2025-02-18,Q1 2025,completed
BEN-005373,Jerop,Mwangi,Female,Nakuru,Scholarship,Jomo Kenyatta University,Bachelor,2026/2027,100.0,56.1,In Progress,2026-09-14,Q3 2026,active
BEN-005376,Dennis,Otieno,Male,Machakos,Scholarship,Kenyatta University,Bachelor,2025/2026,71.7,59.3,In Progress,2026-03-16,Q1 2026,active
BEN-005378,Caroline,Musyoka,F,Nakuru,Scholarship,Strathmore University,Bachelor,2025/2026,86.3,79.8,In Progress,2026-03-15,Q1 2026,active
BEN-005380,Nyambura,Njoroge,Female,Kisumu,Scholarship,Maseno University,Bachelor,2025/2026,77.3,65.0,Completed,2025-12-10,Q4 2025,completed
BEN-005382,Kevin,Owino,Male,Uasin Gishu,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,90.7,63.5,In Progress,2026-05-03,Q2 2026,active
BEN-005388,Collins,Rotich,Male,Nakuru,Scholarship,Daystar University,Master,2024/2025,88.4,55.9,Completed,2025-01-03,Q1 2025,completed
BEN-005390,Faith,Mohamed,f,Nairobi,Scholarship,Kenyatta University,Diploma,2025/2026,98.2,75.2,In Progress,2026-07-23,Q3 2026,active
BEN-005392,Baraka,Musyoka,Male,Nairobi,Scholarship,Daystar University,Bachelor,2025/2026,75.3,69.9,In Progress,2026-08-23,Q3 2026,active
BEN-005394,Grace,Kariuki,Female,Kiambu,Scholarship,Moi University,Bachelor,2025/2026,91.1,55.4,Completed,2025-09-02,Q3 2025,completed
BEN-005395,Peter,Cheruiyot,Male,Kisumu,Scholarship,Strathmore University,Bachelor,2025/2026,79.8,60.2,In Progress,2026-02-01,Q1 2026,active
BEN-005396,Korir,Kamau,Male,Nyeri,Scholarship,Strathmore University,Diploma,2025/2026,84.4,48.3,In Progress,2026-01-17,Q1 2026,active
BEN-005397,Kamau,Bett,Male,Kisii,Scholarship,Jomo Kenyatta University,Diploma,2025/2026,90.8,61.1,In Progress,2026-04-15,Q2 2026,active
BEN-005404,Diana,Onyango,Female,Mombasa,Scholarship,Strathmore University,Diploma,2025/2026,80.2,54.8,In Progress,2026-08-08,Q3 2026,active
BEN-005406,Daniel,Mohamed,Male,Kisii,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,81.8,57.4,In Progress,2026-01-02,Q1 2026,active
BEN-005408,Gathoni,Kamau,Female,Muranga,Scholarship,Daystar University,Bachelor,2025/2026,80.8,66.0,COMPLETED,2026-03-01,Q1 2026,completed
BEN-005410,Isaac,Maina,Male,Nairobi,Scholarship,Kenyatta University,Bachelor,2025/2026,100.0,76.2,In Progress,2026-02-24,Q1 2026,active
BEN-005411,Musyoka,Nduta,Male,Uasin Gishu,Scholarship,Kenyatta University,Bachelor,2025/2026,90.5,64.1,complete,2026-03-13,Q1 2026,completed
BEN-005413,Chebet,Baya,FEMALE,Nakuru,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,100.0,71.4,In Progress,2026-07-20,Q3 2026,active
BEN-005418,Wanjiru,Achieng,Female,KIAMBU,Scholarship,Daystar University,Diploma,2025/2026,87.4,62.8,In Progress,2025-11-24,Q4 2025,active
BEN-005423,Anyango,Mutiso,Female,Uasin Gishu,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,79.1,48.7,Completed,2025-09-22,Q3 2025,completed
BEN-005424,Musyoka,Achieng,Male,Nakuru,Scholarship,Daystar University,Bachelor,2024/2025,75.9,60.4,Completed,2025-07-23,Q3 2025,completed
BEN-005425,Daniel,Chebet,m,Muranga County,Scholarship,Strathmore University,Master,2025/2026,80.1,73.3,In Progress,2026-02-05,Q1 2026,active
BEN-005427,Victor,Mutiso,Male,Kakamega,Scholarship,Mount Kenya University,Bachelor,2024/2025,71.5,73.2,Completed,2025-02-21,Q1 2025,completed
BEN-005428,Atieno,Mutua,Female,Muranga,Scholarship,Maseno University,Bachelor,2025/2026,97.3,49.8,In Progress,2026-06-10,Q2 2026,active
BEN-005429,Faith,Wekesa,Female,Nairobi,Scholarship,Africa Nazarene University,Bachelor,2025/2026,87.4,85.2,In Progress,2026-05-23,Q2 2026,active
BEN-005432,Rotich,Mwangi,Male,Machakos,Scholarship,Daystar University,Bachelor,2024/2025,78.7,64.7,Completed,2025-02-07,Q1 2025,completed
BEN-005435,Kendi,Ochieng,Female,Nairobi County,Scholarship,Strathmore University,Bachelor,2025/2026,92.0,76.3,Dropped,2025-11-17,Q4 2025,dropped_out
BEN-005436,Vincent,Wanjiku,M,Nairobi,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,83.6,59.2,In Progress,2026-08-30,Q3 2026,active
BEN-005439,Grace,Hassan,Female,Nakuru,Scholarship,Moi University,Bachelor,2025/2026,72.9,76.0,In Progress,2026-08-23,Q3 2026,active
BEN-005441,Victor,Mbogo,Male,Nyeri,Scholarship,Moi University,Bachelor,2025/2026,100.0,75.1,In Progress,2025-11-05,Q4 2025,active
BEN-005442,Francis,Odhiambo,Male,Machakos County,Scholarship,Daystar University,Bachelor,2025/2026,78.3,54.7,In Progress,2026-08-29,Q3 2026,active
BEN-005451,Naisula,Charo,F,Meru,Scholarship,Africa Nazarene University,Master,2025/2026,69.3,37.5,In Progress,2026-02-16,Q1 2026,active
BEN-005462,Naisula,Mwakio,Female,Kiambu,Scholarship,Jomo Kenyatta University,Bachelor,2024/2025,76.9,75.5,Completed,2025-03-02,Q1 2025,completed
BEN-005463,John,Gitau,Male,Kakamega,Scholarship,Maseno University,Bachelor,2025/2026,77.4,59.4,In Progress,2025-11-28,Q4 2025,active
BEN-005465,Wanjiru,Baya,Female,kiambu,Scholarship,University of Nairobi,Bachelor,2025/2026,77.6,86.9,In Progress,2026-08-29,Q3 2026,active
BEN-005469,Kiptoo,Owino,Male,Mombasa,Scholarship,Kenyatta University,Diploma,2025/2026,73.4,86.1,In Progress,2026-03-16,Q1 2026,active
BEN-005473,Samuel,Wanjiku,Male,NAIROBI,Scholarship,Kenyatta University,Master,2025/2026,79.2,78.1,In Progress,2025-12-17,Q4 2025,active
BEN-005476,Kagure,Nduta,Female,Muranga County,Scholarship,Mount Kenya University,Bachelor,2025/2026,80.9,60.2,In Progress,2026-05-26,Q2 2026,active
BEN-005477,Onyango,Cheruiyot,Male,Mombasa,Scholarship,Strathmore University,Bachelor,2024/2025,70.6,72.5,Dropped,2025-07-07,Q3 2025,dropped_out
BEN-005479,Musyoka,Maina,Male,Kiambu,Scholarship,Mount Kenya University,Bachelor,2024/2025,82.9,72.8,Completed,2025-04-22,Q2 2025,completed
BEN-005481,Joy,Bett,Female,NAIROBI,Scholarship,Mount Kenya University,Bachelor,2024/2025,87.1,67.5,COMPLETED,2025-08-09,Q3 2025,completed
BEN-005484,Faith,Wekesa,Female,Kajiado,Scholarship,Africa Nazarene University,Diploma,2025/2026,79.9,59.6,In Progress,2026-05-21,Q2 2026,active
BEN-005487,Zawadi,Kuria,Female,Kisumu,Scholarship,Daystar University,Bachelor,2024/2025,68.8,67.7,Dropped,2025-06-17,Q2 2025,dropped_out
BEN-005488,Joseph,Otieno,Male,Mombasa,Scholarship,Africa Nazarene University,Bachelor,2024/2025,90.0,71.1,Completed,2025-05-08,Q2 2025,completed
BEN-005491,Grace,Kuria,female,Nyeri,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,93.6,52.3,Completed,2025-09-17,Q3 2025,completed
BEN-005492,Emily,Kuria,Female,Kisumu,Scholarship,Moi University,Bachelor,2024/2025,77.5,62.4,Completed,2025-08-30,Q3 2025,completed
BEN-005493,Zawadi,Maina,Female,Nairobi,Scholarship,Daystar University,Bachelor,2026/2027,96.0,64.3,In Progress,2026-09-02,Q3 2026,active
BEN-005494,Isaac,Koech,Male,Nairobi,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,95.7,100.0,Completed,2025-12-17,Q4 2025,completed
BEN-005495,Mercy,Ngugi,FEMALE,Muranga,Scholarship,Jomo Kenyatta University,Bachelor,2026/2027,81.4,73.0,In Progress,2026-09-09,Q3 2026,active
BEN-005498,Nkatha,Juma,f,Kiambu,Scholarship,Africa Nazarene University,Bachelor,2025/2026,92.2,69.1,In Progress,2026-07-21,Q3 2026,active
BEN-005499,Cynthia,Matano,Female,Meru,Scholarship,Africa Nazarene University,Diploma,2025/2026,86.1,77.9,Completed,2026-02-09,Q1 2026,completed
BEN-005502,Sharon,Katana,Female,Kakamega,Scholarship,Maseno University,Diploma,2025/2026,70.8,79.1,In Progress,2026-04-12,Q2 2026,active
BEN-005503,Anyango,Ngugi,Female,Bungoma,Scholarship,Jomo Kenyatta University,Master,2025/2026,87.7,69.3,In Progress,2026-06-22,Q2 2026,active
BEN-005504,Ali,Katana,Male,Kakamega,Scholarship,Africa Nazarene University,Diploma,2025/2026,72.2,41.6,In Progress,2026-02-10,Q1 2026,active
BEN-005517,Kamau,Odhiambo,Male,Meru,Scholarship,Daystar University,Bachelor,2025/2026,89.2,42.4,Completed,2025-11-13,Q4 2025,completed
BEN-005518,Nasieku,Matano,Female,Bungoma,Scholarship,Maseno University,Diploma,2025/2026,72.6,46.7,Dropped,2025-09-13,Q3 2025,dropped_out
BEN-005520,Brenda,Juma,Female,Mombasa,Scholarship,Maseno University,Diploma,2024/2025,70.0,74.9,Completed,2025-05-16,Q2 2025,completed
BEN-005525,Purity,Omondi,Female,Muranga,Scholarship,Strathmore University,Diploma,2025/2026,84.8,65.2,In Progress,2026-04-06,Q2 2026,active
BEN-005536,John,Njoroge,M,Meru,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,96.5,68.8,In Progress,2026-08-01,Q3 2026,active
BEN-005539,Brenda,Juma,Female,Nakuru,Scholarship,Maseno University,Bachelor,2025/2026,74.2,65.5,In Progress,2026-02-27,Q1 2026,active
BEN-005549,Caroline,Mutua,Female,Muranga,Scholarship,University of Nairobi,Diploma,2025/2026,100.0,52.4,In Progress,2026-04-20,Q2 2026,active
BEN-005553,Jerop,Abdi,Female,Mombasa,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,74.6,60.9,In Progress,2026-04-23,Q2 2026,active
BEN-005555,Barasa,Abdi,Male,Kiambu,Scholarship,Strathmore University,Bachelor,2024/2025,72.7,69.8,Completed,2025-05-23,Q2 2025,completed
BEN-005556,Nkatha,Baya,Female,NAIROBI,Scholarship,Kenyatta University,Bachelor,2025/2026,87.6,73.2,In Progress,2026-04-03,Q2 2026,active
BEN-005557,Grace,Korir,Female,Uasin Gishu,Scholarship,Strathmore University,Bachelor,2025/2026,81.2,58.3,In Progress,2026-02-19,Q1 2026,active
BEN-005558,Wekesa,Abdi,Male,Mombasa,Scholarship,Africa Nazarene University,Bachelor,2025/2026,83.4,64.8,In Progress,2026-08-19,Q3 2026,active
BEN-005560,Mumbi,Omondi,FEMALE,Nyeri,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,77.5,44.3,In Progress,2026-08-06,Q3 2026,active
BEN-005561,Beatrice,Wekesa,Female,Kajiado,Scholarship,Africa Nazarene University,Master,2024/2025,73.1,79.6,complete,2025-07-04,Q3 2025,completed
BEN-005564,Purity,Ngugi,Female,Muranga,Scholarship,Moi University,Bachelor,2024/2025,79.6,79.3,Completed,2025-06-22,Q2 2025,completed
BEN-005567,Korir,Wanjiku,M,Bungoma,Scholarship,Strathmore University,Bachelor,2025/2026,95.1,71.8,In Progress,2026-05-22,Q2 2026,active
BEN-005570,Kagure,Onyango,Female,Bungoma,Scholarship,Mount Kenya University,Diploma,2025/2026,89.6,64.7,In Progress,2026-03-26,Q1 2026,active
BEN-005572,Anyango,Owino,Female,Nakuru County,Scholarship,Jomo Kenyatta University,Diploma,2025/2026,91.5,76.7,In Progress,2026-03-23,Q1 2026,active
BEN-005573,Gathoni,Kuria,Female,Machakos,Scholarship,Moi University,Diploma,2025/2026,70.7,59.3,Completed,2026-03-08,Q1 2026,completed
BEN-005574,Esther,Wafula,Female,Nairobi,Scholarship,University of Nairobi,Master,2025/2026,96.2,84.5,Completed,2025-12-31,Q4 2025,completed
BEN-005579,Jerop,Mwangi,Female,Nakuru,Scholarship,Mount Kenya University,Bachelor,2025/2026,100.0,59.7,Completed,2025-10-11,Q4 2025,completed
BEN-005580,Peter,Kiptoo,m,Uasin Gishu,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,78.5,58.9,Completed,2025-10-24,Q4 2025,completed
BEN-005581,Joy,Mbogo,Female,Kakamega,Scholarship,Strathmore University,Bachelor,2025/2026,64.9,65.4,In Progress,2026-04-27,Q2 2026,active
BEN-005582,Kiptoo,Barasa,Male,Muranga,Scholarship,Kenyatta University,Bachelor,2025/2026,97.6,85.7,In Progress,2026-08-07,Q3 2026,active
BEN-005586,Timothy,Kiptoo,M,Kajiado,Scholarship,Africa Nazarene University,Bachelor,2025/2026,78.8,69.9,In Progress,2025-12-11,Q4 2025,active
BEN-005589,Gathoni,Wanjiku,Female,Kajiado,Scholarship,University of Nairobi,Bachelor,2025/2026,80.6,60.1,In Progress,2026-08-11,Q3 2026,active
BEN-005592,Francis,Muthoni,Male,Kisumu,Scholarship,Kenyatta University,Bachelor,2025/2026,70.1,69.7,Completed,2025-12-10,Q4 2025,completed
