beneficiary_id,first_name,last_name,gender,date_of_birth,age,phone,email,county,sub_county
BEN-000037,Jerop,Kimani,Female,2006-05-26,20,254747861052.0,,Nakuru,Naivasha
BEN-009020,Grace,Wekesa,Female,2010-05-02,16,,grace.wekesa970@hotmail.com,Muranga,Kangema
BEN-006330,Patrick,Abdi,Male,2009-02-05,17,254771814253.0,patrick.abdi111@outlook.com,Kiambu,Ruiru
BEN-001741,Anyango,Chebet,Female,1991-02-08,35,254798472867.0,anyango.chebet286@outlook.com,Kakamega,Malava
BEN-002405,Mohamed,Kariuki,Male,2010-01-12,16,254731208145.0,,Kisumu,Seme
BEN-004915,Nicholas,Wafula,Male,1995-12-18,30,,nicholas.wafula393@gmail.com,Meru,Tigania East
BEN-004313,Vincent,Ngugi,Male,1999-12-08,26,254710712889.0,vincent.ngugi370@hotmail.com,Bungoma,Bungoma Central
BEN-003655,Brian,Abdi,Male,1990-12-06,35,254791753354.0,brian.abdi4@hotmail.com,Kilifi,Kaloleni
BEN-005096,Grace,Mutua,Female,2009-12-02,16,254787375202.0,grace.mutua971@gmail.com,Kajiado,Ongata Rongai
BEN-001045,Odhiambo,Baya,Male,1996-02-11,30,254783640953.0,,Nairobi,Roysambu
BEN-005749,Chepkoech,Juma,Female,2002-03-30,24,254771018348.0,chepkoech.juma993@hotmail.com,Meru,North Imenti
BEN-007539,Gathoni,Omondi,Female,1994-05-24,32,254780313013.0,,Uasin Gishu,Turbo
BEN-008820,Zawadi,Wekesa,Female,1996-05-13,30,254711106986.0,zawadi.wekesa922@yahoo.com,Nairobi,Mathare
BEN-003966,Diana,Bett,Female,2006-05-31,20,254725183201.0,diana.bett171@gmail.com,Kajiado,Kitengela
BEN-000757,Purity,Koech,Female,2009-08-24,16,254764611623.0,purity.koech470@yahoo.com,Kilifi,Kilifi South
BEN-008625,Kilonzo,Wekesa,Male,2003-12-21,22,254793089173.0,kilonzo.wekesa768@outlook.com,Nakuru,Njoro
BEN-003712,Cheruiyot,Onyango,Male,2009-10-02,16,254770378073.0,cheruiyot.onyango526@outlook.com,Uasin Gishu,Ainabkoi
BEN-008475,Achieng,Katana,Female,2009-07-19,17,254746100790.0,achieng.katana797@gmail.com,Kilifi,Kaloleni
BEN-007604,Brenda,Juma,Female,1992-09-17,33,254757232701.0,brenda.juma575@hotmail.com,Kajiado,Loitokitok
BEN-009119,Omondi,Musyoka,Male,1992-01-28,34,254779451079.0,,Nairobi,Roysambu
BEN-002961,Atieno,Kiptoo,Female,1998-07-28,28,254742582012.0,,Meru,Buuri
BEN-002117,Ali,Wafula,Male,1995-07-18,31,254739936416.0,ali.wafula205@gmail.com,Nyeri,Nyeri Central
BEN-001655,Mumbi,Musyoka,Female,1993-10-21,32,254758113834.0,mumbi.musyoka266@yahoo.com,Muranga,Kandara
BEN-009291,Musyoka,Wekesa,Male,2005-05-04,21,254788543699.0,,Kajiado,Kitengela
BEN-001934,David,Matano,Male,2007-03-05,19,254725828290.0,david.matano266@hotmail.com,Meru,Buuri
BEN-009690,Atieno,Kuria,Female,1996-04-23,30,254750672688.0,atieno.kuria693@outlook.com,Nairobi,Dagoretti
BEN-001744,Kagure,Kamau,Female,2010-01-21,16,254762378196.0,kagure.kamau565@yahoo.com,Mombasa,Nyali
BEN-005360,Emily,Kariuki,Female,2007-10-09,18,254784206550.0,emily.kariuki80@hotmail.com,Mombasa,Kisauni
BEN-005628,Mumbi,Abdi,Female,2004-08-05,22,254717422795.0,mumbi.abdi838@gmail.com,Nakuru,Molo
BEN-009108,Chebet,Chebet,Female,2004-12-08,21,254792722764.0,chebet.chebet31@outlook.com,Kiambu,Thika Town
BEN-005620,Collins,Cheruiyot,Male,1997-09-22,28,254710543434.0,collins.cheruiyot11@gmail.com,Nairobi,Mathare
BEN-002460,Halima,Ngugi,Female,2001-01-10,25,254799798651.0,halima.ngugi954@yahoo.com,Nyeri,Mathira
BEN-005438,Sharon,Odhiambo,Female,2005-02-24,21,254768110983.0,sharon.odhiambo690@outlook.com,Meru,Tigania East
BEN-009744,Anyango,Kuria,Female,1997-08-16,29,254735717499.0,anyango.kuria842@outlook.com,Nyeri,Othaya
BEN-006367,Timothy,Kimani,Male,1992-04-11,34,254770145243.0,timothy.kimani403@outlook.com,Uasin Gishu,Eldoret South
BEN-009274,Wanjiku,Nduta,Female,2010-08-03,16,254758841302.0,,Kiambu,Githunguri
BEN-009693,Nkatha,Nduta,Female,1996-01-25,30,254789727031.0,nkatha.nduta85@hotmail.com,Nakuru,Naivasha
BEN-009975,Wanjiru,Ngugi,Female,1994-09-27,31,254789141603.0,wanjiru.ngugi414@yahoo.com,Kiambu,Limuru
BEN-004767,Cynthia,Mutiso,Female,2008-03-01,18,254786844972.0,cynthia.mutiso987@hotmail.com,Kiambu,Thika Town
BEN-000223,Jerop,Musyoka,Female,1999-01-12,27,254777277174.0,jerop.musyoka771@yahoo.com,Nakuru,Nakuru Town West
BEN-001228,Jerop,Muthoni,Female,1991-11-13,34,254771274784.0,jerop.muthoni102@gmail.com,Meru,Central Imenti
BEN-003274,Ali,Cheruiyot,Male,1999-09-28,26,254759387260.0,ali.cheruiyot604@hotmail.com,Kajiado,Isinya
BEN-001157,Kagure,Odhiambo,Female,2001-01-25,25,254774729447.0,kagure.odhiambo377@hotmail.com,Kajiado,Kajiado Central
BEN-006503,Grace,Gitau,Female,2006-08-23,19,254776219475.0,,Kisii,Sameta
BEN-002652,Isaac,Matano,Male,2001-09-11,24,254763119334.0,isaac.matano638@hotmail.com,Mombasa,Nyali
BEN-008860,Zawadi,Korir,Female,2002-04-11,24,254751163674.0,,Meru,Central Imenti
BEN-000588,Nasieku,Abdi,Female,2001-05-29,25,254757599122.0,nasieku.abdi427@yahoo.com,Nakuru,Rongai
BEN-002049,Isaac,Ngugi,Male,2004-04-19,22,254757269877.0,isaac.ngugi119@outlook.com,Muranga,Kandara
BEN-006565,Nasieku,Maina,Female,1997-12-08,28,254785225897.0,,Nairobi,Roysambu
BEN-008013,Esther,Wafula,Female,2004-04-23,22,254744700722.0,esther.wafula421@hotmail.com,Kajiado,Ongata Rongai
BEN-000498,Anthony,Mwangi,Male,1996-05-21,30,254727758942.0,anthony.mwangi320@hotmail.com,Nairobi,Embakasi
BEN-001809,Awuor,Achieng,Female,2002-09-29,23,254746195288.0,awuor.achieng355@gmail.com,Nairobi,Mathare
BEN-004194,Cheruiyot,Muthoni,Male,2003-09-25,22,254797200114.0,cheruiyot.muthoni588@outlook.com,Kisumu,Seme
BEN-007344,Naisula,Kuria,Female,2002-08-19,24,254734775362.0,naisula.kuria346@gmail.com,Kakamega,Mumias West
BEN-008355,Kendi,Wafula,Female,1996-06-14,30,254746744911.0,kendi.wafula856@hotmail.com,Nairobi,Embakasi
BEN-001944,Nicholas,Juma,Male,1998-02-25,28,254723198753.0,nicholas.juma445@hotmail.com,Mombasa,Mvita
BEN-003243,Musyoka,Kamau,Male,1991-12-10,34,254743275445.0,musyoka.kamau537@yahoo.com,Mombasa,Mvita
BEN-006463,Korir,Ngugi,Male,1993-05-24,33,254744563716.0,korir.ngugi931@yahoo.com,Kisumu,Kisumu West
BEN-002272,Dennis,Ochieng,Male,2001-10-02,24,254788015220.0,dennis.ochieng74@yahoo.com,Kakamega,Lurambi
BEN-003201,Nicholas,Mwangi,Male,2003-11-02,22,254733906833.0,,Machakos,Machakos Town
BEN-002967,Nasieku,Mutiso,Female,2005-07-23,21,254757098442.0,nasieku.mutiso730@hotmail.com,Kajiado,Loitokitok
BEN-000128,Victor,Njoroge,Male,1997-08-07,29,254731081558.0,victor.njoroge409@gmail.com,Meru,North Imenti
BEN-002353,Cynthia,Mutua,Female,1996-10-22,29,,cynthia.mutua766@gmail.com,Kiambu,Kiambu Town
BEN-005576,Baraka,Abdi,Male,2005-01-11,21,254760072445.0,,Kiambu,Juja
BEN-008545,Nicholas,Muthoni,Male,1990-10-06,35,254737984243.0,nicholas.muthoni308@outlook.com,Kisumu,Seme
BEN-002098,Korir,Onyango,Male,2000-11-06,25,254756484044.0,,Nakuru,Molo
BEN-008986,Kevin,Kimani,Male,2009-03-21,17,254731232030.0,kevin.kimani65@outlook.com,Kilifi,Kilifi North
BEN-005088,Omondi,Wafula,Male,2004-04-15,22,254712055357.0,omondi.wafula288@hotmail.com,Mombasa,Changamwe
BEN-008027,John,Ochieng,Male,1998-03-17,28,254723264135.0,john.ochieng601@yahoo.com,Nakuru,Gilgil
BEN-003989,Joy,Achieng,Female,1999-02-04,27,254785717133.0,joy.achieng960@hotmail.com,Kajiado,Ngong
BEN-004578,Beatrice,Matano,Female,2003-08-25,22,254722498965.0,beatrice.matano777@outlook.com,Meru,Central Imenti
BEN-001061,Brenda,Barasa,Female,1992-05-01,34,254741945964.0,brenda.barasa591@gmail.com,Nairobi,Westlands
BEN-001409,Achieng,Rotich,Female,1995-12-13,30,254783938103.0,achieng.rotich157@gmail.com,Meru,North Imenti
BEN-006811,Atieno,Mohamed,Female,1999-05-22,27,254765565570.0,,Kiambu,Limuru
BEN-006597,James,Wekesa,Male,1997-05-19,29,254756235926.0,james.wekesa918@hotmail.com,Bungoma,Kimilili
BEN-001988,Stephen,Kimani,Male,1996-03-18,30,254754610701.0,stephen.kimani17@yahoo.com,Uasin Gishu,Eldoret North
BEN-004525,Zawadi,Kiptoo,Female,1994-01-18,32,254797053835.0,,Kakamega,Shinyalu
BEN-005699,Onyango,Wafula,Male,2003-08-20,23,254719845559.0,onyango.wafula903@hotmail.com,Meru,Buuri
BEN-009774,Joy,Maina,Female,1996-08-27,29,254787684111.0,joy.maina837@hotmail.com,Mombasa,Kisauni
BEN-006682,Kelvin,Kamau,Male,2003-09-21,22,254798041432.0,kelvin.kamau707@yahoo.com,Kisumu,Muhoroni
BEN-001151,Akinyi,Kuria,Female,1998-08-12,28,254774937985.0,akinyi.kuria803@yahoo.com,Kiambu,Juja
BEN-009296,Kendi,Muthoni,Female,1994-09-17,31,254759778630.0,,Nairobi,Langata
BEN-007019,David,Mwakio,Male,1993-09-18,32,254753979307.0,david.mwakio683@yahoo.com,Kajiado,Ongata Rongai
BEN-000861,Otieno,Owino,Male,2000-02-22,26,254718636369.0,,Uasin Gishu,Eldoret South
BEN-003903,Grace,Wekesa,Female,2004-05-01,22,254777378749.0,grace.wekesa951@yahoo.com,Nakuru,Rongai
BEN-007779,Nyambura,Mutiso,Female,1992-08-22,33,254788050238.0,nyambura.mutiso134@hotmail.com,Kiambu,Kiambu Town
BEN-009900,Emily,Mohamed,Female,2001-09-27,24,,emily.mohamed737@gmail.com,Mombasa,Changamwe
BEN-005011,Wanjiku,Kilonzo,Female,2001-06-26,25,254716219706.0,wanjiku.kilonzo341@outlook.com,Kiambu,Juja
BEN-004477,Purity,Chebet,Female,2000-07-19,26,254757659615.0,purity.chebet354@hotmail.com,Machakos,Mavoko
BEN-002584,Naisula,Mohamed,Female,1998-05-08,28,254719327791.0,naisula.mohamed30@hotmail.com,Kilifi,Kilifi North
BEN-004096,Ali,Korir,Male,1991-04-03,35,254711287766.0,ali.korir401@gmail.com,Nairobi,Langata
BEN-009838,Akinyi,Kiptoo,Female,2004-09-29,21,254757185258.0,,Mombasa,Mvita
BEN-003404,Halima,Nduta,Female,2005-02-07,21,254793115278.0,halima.nduta41@yahoo.com,Nairobi,Langata
BEN-004445,Brian,Kilonzo,Male,2009-03-10,17,,brian.kilonzo303@outlook.com,Bungoma,Bungoma Central
BEN-003399,Sharon,Mohamed,Female,1991-05-09,35,,sharon.mohamed947@hotmail.com,Nairobi,Mathare
BEN-002406,Barasa,Abdi,Male,2003-10-18,22,254787057692.0,barasa.abdi269@gmail.com,Nairobi,Starehe
BEN-007933,Stephen,Odhiambo,Male,2006-12-09,19,254767529632.0,,Nairobi,Starehe
BEN-008730,Wanjiku,Wekesa,Female,1992-11-18,33,254724396171.0,,Mombasa,Jomvu
BEN-008546,Atieno,Koech,Female,2002-07-15,24,254790748995.0,atieno.koech504@yahoo.com,Nairobi,Roysambu
BEN-004148,Atieno,Kamau,Female,1999-11-20,26,254769664938.0,atieno.kamau435@outlook.com,Kilifi,Malindi
BEN-000153,Otieno,Onyango,Male,1997-12-13,28,254783113830.0,otieno.onyango602@yahoo.com,Nakuru,Nakuru Town East
BEN-002674,Chebet,Mbogo,Female,1994-08-26,31,254798979189.0,chebet.mbogo456@gmail.com,Nyeri,Tetu
BEN-002033,Kagure,Kilonzo,Female,2004-01-10,22,254749384358.0,kagure.kilonzo63@outlook.com,Nakuru,Molo
BEN-002789,Diana,Mohamed,Female,1998-06-09,28,254782373158.0,diana.mohamed412@gmail.com,Uasin Gishu,Ainabkoi
BEN-000930,Omondi,Nyambane,Male,1991-11-13,34,254714586237.0,omondi.nyambane581@outlook.com,Kisumu,Seme
BEN-002019,Caroline,Nyambane,Female,2000-12-31,25,,caroline.nyambane169@hotmail.com,Nairobi,Embakasi
BEN-004817,Purity,Chebet,Female,2005-01-24,21,254736130707.0,purity.chebet962@gmail.com,Uasin Gishu,Ainabkoi
BEN-009735,Diana,Kilonzo,Female,1999-04-20,27,254745236613.0,,Mombasa,Changamwe
BEN-008380,Nkatha,Katana,Female,1995-11-30,30,254739162845.0,nkatha.katana354@gmail.com,Uasin Gishu,Ainabkoi
BEN-007588,Akinyi,Matano,Female,2009-08-26,16,254745146426.0,,Kisumu,Nyando
BEN-006480,Zawadi,Owino,Female,2003-12-25,22,,zawadi.owino591@gmail.com,Kiambu,Kiambu Town
BEN-005297,Njeri,Charo,Female,1994-10-02,31,254779115755.0,njeri.charo274@hotmail.com,Uasin Gishu,Kapseret
BEN-008527,Akinyi,Njenga,Female,1998-12-27,27,254765361600.0,,Meru,Central Imenti
BEN-000529,Anthony,Chebet,Male,2009-01-25,17,254768199153.0,anthony.chebet907@hotmail.com,Nairobi,Kasarani
BEN-005445,Atieno,Mbogo,Female,1999-06-23,27,254725457855.0,atieno.mbogo358@gmail.com,Mombasa,Nyali
BEN-003516,Vincent,Rotich,Male,2002-10-12,23,254727057993.0,,Nairobi,Mathare
BEN-008211,Nkatha,Baya,Female,1999-11-20,26,254778253634.0,nkatha.baya107@gmail.com,Nairobi,Starehe
BEN-000628,Kelvin,Muthoni,Male,2007-03-28,19,254749052155.0,,Nairobi,Dagoretti
BEN-001272,Purity,Matano,Female,1997-09-13,28,254730740691.0,purity.matano858@yahoo.com,Bungoma,Bungoma Central
BEN-001354,Kevin,Otieno,Male,1999-03-10,27,254780955191.0,kevin.otieno421@gmail.com,Mombasa,Kisauni
BEN-005863,Otieno,Abdi,Male,2009-10-30,16,254736413317.0,otieno.abdi513@hotmail.com,Kakamega,Lurambi
BEN-002631,Kiptoo,Mutua,Male,2006-03-15,20,254741479664.0,kiptoo.mutua436@yahoo.com,Mombasa,Nyali
BEN-002845,Francis,Mohamed,Male,2007-11-16,18,254755882764.0,francis.mohamed290@gmail.com,Kiambu,Juja
BEN-009613,Joseph,Mutiso,Male,2004-12-21,21,254759563700.0,joseph.mutiso388@gmail.com,Nairobi,Dagoretti
BEN-007560,Francis,Gitau,Male,1990-09-07,35,254721339007.0,francis.gitau302@outlook.com,Kilifi,Magarini
BEN-001871,Joy,Achieng,Female,1997-10-24,28,254777669127.0,joy.achieng422@gmail.com,Uasin Gishu,Eldoret North
BEN-009527,Collins,Mohamed,Male,1995-04-08,31,,,Mombasa,Jomvu
BEN-004783,Ali,Gitau,Male,1993-09-29,32,254775768884.0,ali.gitau898@hotmail.com,Mombasa,Changamwe
BEN-002835,Nicholas,Cheruiyot,Male,1991-03-02,35,254791330589.0,nicholas.cheruiyot321@outlook.com,Nairobi,Westlands
BEN-000515,Joseph,Otieno,Male,1995-07-10,31,254760015346.0,joseph.otieno545@outlook.com,Nairobi,Westlands
BEN-000152,Halima,Nduta,Female,1996-07-11,30,254784228279.0,halima.nduta598@outlook.com,Nairobi,Westlands
BEN-002368,Faith,Baya,Female,1991-11-11,34,254713684208.0,faith.baya410@outlook.com,Bungoma,Kimilili
BEN-003744,Timothy,Chebet,Male,1994-08-28,31,254718544876.0,timothy.chebet188@gmail.com,Kajiado,Isinya
BEN-008796,Sharon,Korir,Female,1992-10-30,33,254752479521.0,sharon.korir311@hotmail.com,Kisumu,Kisumu West
BEN-002762,Kevin,Muthoni,Male,1994-12-23,31,254771125903.0,kevin.muthoni546@hotmail.com,Kisumu,Muhoroni
BEN-002394,Chepkoech,Kuria,Female,2006-03-01,20,254795266240.0,,Nyeri,Mukurweini
BEN-004764,Njeri,Omondi,Female,2000-03-01,26,254765925282.0,njeri.omondi968@outlook.com,Kakamega,Shinyalu
BEN-007813,Atieno,Gitau,Female,2007-03-22,19,254784119772.0,atieno.gitau455@outlook.com,Kajiado,Loitokitok
BEN-001575,Faith,Charo,Female,1990-11-28,35,254771172032.0,,Nairobi,Dagoretti
BEN-000841,Mutua,Otieno,Male,2007-09-07,18,254729579367.0,,Machakos,Kathiani
BEN-009898,Nyambura,Korir,Female,1993-04-01,33,254749440031.0,nyambura.korir440@gmail.com,Kiambu,Kikuyu
BEN-001038,Diana,Ngugi,Female,1993-04-29,33,254783617828.0,diana.ngugi910@outlook.com,Nairobi,Kasarani
BEN-002017,Halima,Musyoka,Female,1991-12-30,34,254791364396.0,halima.musyoka863@hotmail.com,Nakuru,Njoro
BEN-007969,Mumbi,Omondi,Female,2002-04-16,24,254774473049.0,mumbi.omondi731@hotmail.com,Mombasa,Changamwe
BEN-003729,Korir,Kimani,Male,2002-04-14,24,254798640971.0,korir.kimani302@outlook.com,Kisumu,Muhoroni
BEN-006214,Halima,Wafula,Female,1993-07-09,33,254717377067.0,halima.wafula914@hotmail.com,Kisii,Nyaribari Masaba
BEN-006549,Mutua,Ngugi,Male,1999-07-10,27,254746788076.0,mutua.ngugi461@yahoo.com,Kisumu,Nyando
BEN-002090,Collins,Chebet,Male,2001-04-19,25,254756833981.0,collins.chebet208@yahoo.com,Kisumu,Seme
BEN-006267,Cherono,Mutiso,Female,2002-01-02,24,254792057412.0,cherono.mutiso50@yahoo.com,Nairobi,Mathare
BEN-009795,Peter,Kuria,Male,1993-02-09,33,254745547134.0,,Machakos,Kathiani
BEN-009569,Kilonzo,Onyango,Male,2001-04-07,25,254779566183.0,kilonzo.onyango536@outlook.com,Bungoma,Bungoma Central
BEN-003908,Kilonzo,Juma,Male,2008-12-14,17,254725761067.0,kilonzo.juma774@hotmail.com,Nyeri,Mathira
BEN-002489,Kamau,Njoroge,Male,2008-04-14,18,254775934404.0,kamau.njoroge389@hotmail.com,Machakos,Kathiani
BEN-009666,Neema,Juma,Female,2010-07-30,16,,neema.juma225@hotmail.com,Nairobi,Westlands
BEN-003728,Musyoka,Kariuki,Male,2006-09-09,19,254757053090.0,musyoka.kariuki774@hotmail.com,Nakuru,Rongai
BEN-004901,Mercy,Otieno,Female,2002-07-11,24,254742920604.0,mercy.otieno401@gmail.com,Kisumu,Kisumu East
BEN-000426,Otieno,Muthoni,Male,2009-07-28,17,254777548168.0,otieno.muthoni880@outlook.com,Muranga,Kiharu
BEN-001029,Mohamed,Kariuki,Male,2008-11-15,17,254736587911.0,mohamed.kariuki249@gmail.com,Nairobi,Westlands
BEN-007200,Purity,Mbogo,Female,1996-12-25,29,254771105023.0,purity.mbogo460@gmail.com,Kajiado,Loitokitok
BEN-005778,Wangari,Mwangi,Female,1993-03-24,33,254761414501.0,wangari.mwangi603@yahoo.com,Uasin Gishu,Turbo
BEN-005553,Wekesa,Abdi,Male,2004-07-31,22,254743110163.0,wekesa.abdi333@gmail.com,Uasin Gishu,Turbo
BEN-000552,Ali,Mutiso,Male,2002-02-27,24,254723692656.0,ali.mutiso887@outlook.com,Uasin Gishu,Soy
BEN-001558,Peter,Matano,Male,2005-08-17,21,254737780076.0,peter.matano346@yahoo.com,Kisii,Gucha South
BEN-001497,Awuor,Ngugi,Female,1993-06-13,33,254734649898.0,awuor.ngugi567@gmail.com,Kilifi,Malindi
BEN-001870,Awuor,Kuria,Female,2006-12-17,19,254720405704.0,awuor.kuria213@hotmail.com,Nairobi,Starehe
BEN-006506,Cheruiyot,Mohamed,Male,1996-05-31,30,254783333973.0,cheruiyot.mohamed898@hotmail.com,Muranga,Kangema
BEN-005777,Nicholas,Ochieng,Male,1991-03-11,35,254714342006.0,nicholas.ochieng739@gmail.com,Nairobi,Starehe
BEN-004879,Esther,Korir,Female,2000-04-18,26,254789225226.0,,Kilifi,Malindi
BEN-000486,Nkatha,Chebet,Female,2000-09-02,25,254727315094.0,nkatha.chebet465@yahoo.com,Bungoma,Bungoma Central
BEN-003276,Rotich,Bett,Male,1996-09-08,29,254784152191.0,rotich.bett687@outlook.com,Nyeri,Othaya
BEN-009133,Brenda,Omondi,Female,2008-01-17,18,254760866878.0,brenda.omondi612@outlook.com,Kajiado,Kajiado Central
BEN-003748,Samuel,Charo,Male,2000-01-20,26,254786732802.0,,Kiambu,Githunguri
BEN-005961,Mercy,Onyango,Female,2003-09-13,22,254744146340.0,mercy.onyango610@outlook.com,Nairobi,Starehe
BEN-005641,Beatrice,Odhiambo,Female,1996-12-24,29,254778964040.0,,Nyeri,Nyeri Town
BEN-006297,Kagure,Nduta,Female,2000-11-04,25,254753197458.0,,Kiambu,Juja
BEN-005971,Kelvin,Koech,Male,2000-01-18,26,254757067844.0,kelvin.koech232@yahoo.com,Kisumu,Seme
BEN-009731,Odhiambo,Ochieng,Male,1994-10-11,31,254721536198.0,,Nairobi,Roysambu
BEN-000398,Baraka,Musyoka,Male,2005-09-09,20,254773266179.0,baraka.musyoka250@yahoo.com,Machakos,Kathiani
BEN-008806,Peter,Njenga,Male,1991-01-23,35,254758483798.0,,Kiambu,Githunguri
BEN-005632,Joy,Koech,Female,2008-12-20,17,254720282459.0,joy.koech611@hotmail.com,Kajiado,Ongata Rongai
BEN-005352,Naisula,Kuria,Female,1997-01-31,29,254756261938.0,naisula.kuria464@yahoo.com,Nairobi,Mathare
BEN-008745,Chebet,Kariuki,Female,2007-10-09,18,254710998003.0,chebet.kariuki329@gmail.com,Uasin Gishu,Eldoret South
BEN-000940,Purity,Mwakio,Female,2003-03-28,23,254792406162.0,purity.mwakio701@gmail.com,Nakuru,Njoro
BEN-009575,Juma,Mbogo,Male,2000-10-16,25,254721081001.0,juma.mbogo275@outlook.com,Machakos,Mavoko
BEN-002417,Kamau,Muthoni,Male,2000-10-05,25,254736429773.0,kamau.muthoni66@hotmail.com,Kiambu,Githunguri
BEN-001485,Mumbi,Matano,Female,1997-11-21,28,254777258630.0,mumbi.matano868@hotmail.com,Uasin Gishu,Ainabkoi
BEN-003155,Nasieku,Mohamed,Female,1999-05-25,27,254785867961.0,nasieku.mohamed978@gmail.com,Kakamega,Lurambi
BEN-008493,Mercy,Kimani,Female,1993-08-28,32,254746082663.0,mercy.kimani331@gmail.com,Uasin Gishu,Turbo
BEN-000657,Wanjiku,Kuria,Female,1996-09-22,29,254764308685.0,wanjiku.kuria717@outlook.com,Nairobi,Dagoretti
BEN-008553,Anthony,Muthoni,Male,1996-10-03,29,254761639193.0,anthony.muthoni908@hotmail.com,Kiambu,Githunguri
BEN-004513,Timothy,Mohamed,Male,1992-05-09,34,254725609279.0,timothy.mohamed863@outlook.com,Kajiado,Ongata Rongai
BEN-004090,Njeri,Mutiso,Female,2007-03-06,19,254748688278.0,,Kajiado,Kajiado Central
BEN-004343,Achieng,Odhiambo,Female,2001-01-19,25,254740520919.0,achieng.odhiambo445@outlook.com,Nairobi,Roysambu
BEN-002455,Mercy,Charo,Female,2006-08-12,20,254727793164.0,,Kakamega,Mumias West
BEN-008107,Kelvin,Njoroge,Male,1993-08-16,33,254755673742.0,kelvin.njoroge670@outlook.com,Meru,Tigania East
BEN-000080,Atieno,Hassan,Female,2010-04-07,16,254799462034.0,atieno.hassan568@outlook.com,Nakuru,Gilgil
BEN-005808,Mutua,Abdi,Male,2000-10-31,25,,mutua.abdi407@hotmail.com,Mombasa,Nyali
BEN-005116,Faith,Wanjiku,Female,1998-01-13,28,254722334027.0,faith.wanjiku303@gmail.com,Kajiado,Ongata Rongai
BEN-007748,Beatrice,Nyambane,Female,2003-03-31,23,254791773583.0,,Muranga,Kangema
BEN-003817,Kipchoge,Kamau,Male,1999-01-22,27,254723600870.0,kipchoge.kamau973@outlook.com,Mombasa,Mvita
BEN-005376,Brian,Rotich,Male,2008-05-17,18,254736111917.0,brian.rotich963@hotmail.com,Uasin Gishu,Soy
BEN-002319,Odhiambo,Omondi,Male,2001-05-20,25,254776156464.0,,Kajiado,Kitengela
BEN-006451,Omondi,Bett,Male,1996-11-03,29,254763079402.0,omondi.bett638@gmail.com,Nairobi,Langata
BEN-003782,Collins,Wekesa,Male,1991-02-14,35,254782923199.0,collins.wekesa100@yahoo.com,Kisumu,Muhoroni
BEN-006269,Neema,Kilonzo,Female,1993-06-03,33,254723518616.0,neema.kilonzo113@hotmail.com,Nairobi,Dagoretti
BEN-007725,Atieno,Gitau,Female,1991-06-26,35,254774609356.0,,Machakos,Masinga
BEN-001313,Esther,Juma,Female,2009-03-16,17,254752586421.0,esther.juma607@gmail.com,Meru,South Imenti
BEN-003138,Peter,Wekesa,Male,2010-01-06,16,254782414260.0,,Bungoma,Bungoma North
BEN-008697,Anyango,Njenga,Female,1997-06-01,29,,anyango.njenga460@yahoo.com,Nairobi,Starehe
BEN-005945,Caroline,Maina,Female,1993-01-14,33,254774463596.0,caroline.maina837@hotmail.com,Nyeri,Othaya
BEN-007923,Nasieku,Ngugi,Female,1998-06-20,28,254791186250.0,nasieku.ngugi754@outlook.com,Nairobi,Westlands
BEN-005766,Ali,Musyoka,Male,1990-11-12,35,254798072498.0,ali.musyoka318@outlook.com,Kiambu,Ruiru
BEN-002916,Neema,Chebet,Female,1992-08-20,34,254748922510.0,neema.chebet563@hotmail.com,Kilifi,Kaloleni
BEN-002059,Brian,Omondi,Male,2005-07-07,21,254786049664.0,,Nakuru,Njoro
BEN-000512,Francis,Wekesa,Male,2006-03-19,20,254793852821.0,,Machakos,Kangundo
BEN-009512,Esther,Achieng,Female,1992-05-25,34,254778310992.0,esther.achieng605@outlook.com,Kakamega,Ikolomani
BEN-006306,Isaac,Nyambane,Male,1999-02-24,27,254786702622.0,isaac.nyambane993@yahoo.com,Kiambu,Limuru
BEN-007928,Peter,Kimani,Male,2010-02-21,16,254728922982.0,peter.kimani561@outlook.com,Meru,South Imenti
BEN-004392,Kiptoo,Ngugi,Male,1995-09-03,30,254727175706.0,,Kisumu,Kisumu West
BEN-008046,Cynthia,Wafula,Female,1997-03-07,29,254715648775.0,cynthia.wafula589@hotmail.com,Nairobi,Starehe
BEN-003973,Kamau,Charo,Male,1998-09-22,27,254735732848.0,kamau.charo525@yahoo.com,Uasin Gishu,Ainabkoi
BEN-001445,Faith,Wekesa,Female,2001-05-18,25,254761572639.0,faith.wekesa379@yahoo.com,Kakamega,Ikolomani
BEN-001408,Timothy,Mbogo,Male,1994-07-30,32,,timothy.mbogo983@hotmail.com,Mombasa,Jomvu
BEN-004444,Otieno,Baya,Male,2004-09-15,21,254750375941.0,otieno.baya692@yahoo.com,Muranga,Muranga East
BEN-005276,Nasieku,Ochieng,Female,2001-03-30,25,254759187260.0,nasieku.ochieng284@hotmail.com,Machakos,Masinga
